XYDATA
! 11BM APS Si SRM 640d
! File no. =              6098 
! No. steps =             34500 
! Scan time =             AUG 15, 2014 21:05
! Sample name =     	  NIST SRM 640d (Si)
! Composition =           Silicon (Si)
! Sample Comment =        0.8 mm dia Kapton
! Temp (K) =              295.6 
! 2theta step (deg) =     0.001 
! Time per step (sec) =   0.1 
! 100/Ring Current[0] =   1.004  
! Monitor I0 [0] =        86940.6  
! Monitor I1 [0] =        71229.8  
! Gonio._radius [mm] =    1000.0 
! Calibration file =      11bmb_6097_2thcorr.calib 
! 2Theta correction subtracted 
! Normalization factor  = 7.8467 
! Calibrated wavelength = 0.413848 
! Fullprof format INSTRM=10 (x, y, sigma)
INTER 1.0 1.0  2 0.00100
! ---------------------------------------
! degrees       intensity        sigma
44.40434        79.0192        14.3524
44.40534        72.0570        13.7829
44.40634        67.7210        13.2942
44.40734        86.9443        14.9374
44.40834       104.9897        16.6579
44.40934       106.7882        16.7809
44.41034        99.5778        16.1865
44.41134        88.6688        15.2547
44.41234       108.6695        16.8598
44.41334       108.0684        16.8452
44.41434       101.9340        16.3765
44.41534       115.0367        17.3833
44.41634       100.9638        16.2193
44.41734        88.7707        15.2735
44.41834        79.7005        14.2565
44.41934        82.4440        14.5602
44.42034        84.0214        14.8746
44.42134        86.5820        15.1142
44.42234        92.8993        15.6159
44.42334        84.6005        14.8764
44.42434        70.6193        13.6382
44.42534        79.5411        14.4373
44.42634        92.1453        15.5578
44.42734        82.1143        14.5160
44.42834        80.7829        14.4350
44.42934        87.5238        15.1402
44.43034        83.2607        14.7946
44.43134        85.1655        14.9872
44.43234        78.4344        14.3614
44.43334        82.2284        14.5910
44.43434        89.8944        15.3449
44.43534        95.3564        15.8523
44.43634        89.4668        15.2768
44.43734        95.4848        15.7874
44.43834        97.7536        16.0293
44.43934        83.9168        14.8701
44.44034        80.3544        14.5073
44.44134        75.9488        14.1039
44.44234        93.7998        15.7159
44.44334        91.7179        15.4057
44.44434        99.4735        16.0649
44.44534       105.1535        16.5915
44.44634        83.6720        14.8073
44.44734        83.2066        14.6909
44.44834        98.9165        16.1417
44.44934        92.3252        15.5335
44.45034        85.8456        15.0238
44.45134        88.9390        15.2936
44.45234        88.1224        15.1789
44.45334        71.8769        13.6795
44.45434        85.8313        14.8482
44.45534        90.8947        15.4337
44.45634        91.1955        15.3856
44.45734       107.1214        16.5861
44.45834       107.0297        16.8077
44.45934       121.7616        17.9732
44.46034       115.8071        17.4226
44.46133        91.3097        15.3781
44.46233       104.4420        16.3954
44.46333       106.6728        16.7002
44.46433       102.7208        16.3854
44.46533        99.2990        15.9940
44.46633        82.1137        14.6645
44.46733        85.9509        15.0183
44.46833        94.7559        15.7265
44.46933        86.8181        14.9882
44.47033        82.3175        14.5256
44.47133        85.7660        14.9399
44.47233        77.2172        14.2121
44.47333        90.6229        15.3827
44.47433       111.4175        17.0806
44.47533       110.1464        16.9581
44.47633       106.3041        16.6005
44.47733        98.9899        15.9597
44.47833        90.5839        15.4115
44.47933        87.9336        15.1735
44.48033        84.8586        14.9804
44.48133        77.3514        14.1843
44.48233        78.5247        14.3267
44.48333        84.4287        14.7778
44.48433        82.6774        14.6371
44.48533        97.3678        15.8153
44.48633       102.7956        16.4546
44.48733       104.7988        16.5928
44.48833       111.8055        17.0393
44.48933       111.9031        17.0562
44.49033        98.0439        15.9830
44.49133        94.2561        15.7288
44.49233        87.6099        15.1206
44.49333        91.0487        15.3884
44.49433        99.6675        16.1479
44.49533       102.3297        16.2173
44.49633       114.5822        17.2677
44.49733        99.9382        16.0204
44.49833        93.8596        15.6328
44.49933       105.4236        16.6969
44.50033       104.0635        16.5846
44.50133       110.1893        17.0507
44.50233       106.1590        16.7247
44.50333        89.7207        15.3588
44.50433       103.1691        16.4192
44.50533       106.7483        16.6722
44.50633        98.0466        16.0474
44.50733       110.3541        17.0276
44.50833       109.4301        16.8657
44.50933       117.3807        17.5103
44.51033       131.7091        18.6495
44.51133       112.5706        17.1366
44.51233       109.7605        16.9581
44.51333       133.4960        18.7449
44.51433       134.8876        18.8711
44.51533       136.9509        18.8429
44.51633       141.2056        19.2061
44.51733       137.4602        18.9968
44.51833       124.0182        18.0358
44.51933       130.1211        18.4595
44.52033       142.4881        19.3060
44.52133       123.3524        17.9254
44.52233       118.9452        17.6474
44.52333       129.8994        18.4357
44.52433       150.4520        19.7846
44.52533       153.6128        20.1050
44.52633       143.9128        19.4839
44.52733       162.6298        20.6933
44.52833       148.1914        19.6384
44.52933       142.8214        19.3292
44.53033       156.2317        20.2733
44.53133       173.4150        21.3372
44.53233       174.3616        21.4288
44.53333       167.9316        21.0653
44.53433       181.0913        21.8426
44.53533       211.9298        23.6093
44.53633       231.6434        24.7331
44.53733       239.9150        25.0992
44.53833       263.5236        26.3816
44.53932       328.7649        29.3779
44.54032       326.9593        29.2897
44.54132       345.4859        30.1564
44.54232       399.6533        32.5281
44.54332       429.1190        33.7085
44.54432       496.3787        36.1100
44.54532       595.3615        39.5755
44.54632       637.1464        40.9776
44.54732       752.3878        44.4281
44.54832       901.3488        48.7463
44.54932      1119.2606        54.2294
44.55032      1318.2786        58.9146
44.55132      1459.1985        61.9938
44.55232      1603.7214        65.0348
44.55332      1694.5422        66.8693
44.55432      1734.2255        67.6727
44.55532      1770.5627        68.4054
44.55632      1732.8465        67.6344
44.55732      1587.2665        64.6363
44.55832      1378.4224        60.2542
44.55932      1179.0238        55.7141
44.56032      1021.9755        51.8835
44.56132       878.3495        48.0271
44.56232       758.1390        44.6261
44.56332       622.6299        40.3882
44.56432       522.7010        37.1384
44.56532       421.0333        33.1991
44.56632       367.9165        31.1447
44.56732       349.5525        30.3407
44.56832       313.4566        28.7428
44.56932       288.0924        27.5964
44.57032       237.4570        24.8954
44.57132       236.8654        24.8320
44.57232       218.0337        23.6783
44.57332       211.7876        23.5455
44.57432       217.4082        23.9798
44.57532       177.1587        21.5199
44.57632       152.5340        20.0136
44.57732       155.7722        20.2637
44.57832       160.9502        20.6207
44.57932       149.0043        19.7745
44.58032       137.5851        19.0141
44.58132       140.8829        19.2685
44.58232       128.6536        18.3737
44.58332       151.0859        19.8718
44.58432       140.5028        19.1426
44.58532       151.2813        19.9240
44.58632       158.3717        20.4203
44.58732       147.9524        19.6580
44.58832       130.4652        18.3966
44.58932        95.5001        15.8131
44.59032        92.0054        15.5667
44.59132       128.9374        18.2605
44.59232       128.1893        18.2234
44.59332        95.9510        15.8686
44.59432       107.9725        16.7357
44.59532       120.3840        17.7879
44.59632       121.7713        17.8800
44.59732       128.8601        18.4245
44.59832       119.4679        17.7598
44.59932       111.3580        17.1320
44.60032       131.4892        18.5201
44.60132       140.2301        19.2167
44.60232       106.6294        16.6598
44.60332        97.6633        16.0180
44.60432       105.8763        16.6928
44.60532       110.5022        17.0753
44.60632        99.4238        16.0793
44.60732       108.7961        16.8780
44.60832       102.4181        16.4002
44.60932       100.1399        16.2353
44.61032        94.0639        15.6887
44.61132        84.7881        14.9218
44.61232       103.9947        16.4951
44.61332       112.9341        17.2355
44.61432        79.2811        14.2851
44.61532        79.8894        14.4235
44.61632       103.8036        16.4977
44.61731       111.0063        17.0779
44.61831       123.9859        18.0495
44.61931       116.6785        17.4340
44.62031        85.8674        14.8295
44.62131        96.5360        15.8326
44.62231       109.0291        16.9131
44.62331        90.7472        15.3166
44.62431        98.6709        16.0564
44.62531       121.5442        17.8770
44.62631       100.2251        16.1324
44.62731        96.1190        15.9070
44.62831       111.5676        17.1347
44.62931       121.1070        17.8320
44.63031        99.8509        16.0792
44.63131        79.3353        14.4890
44.63231        91.5300        15.5083
44.63331        87.1701        15.0970
44.63431        97.5925        15.9555
44.63531        85.3272        14.9093
44.63631        73.0558        13.8169
44.63731        99.3424        16.0230
44.63831        93.5877        15.5611
44.63931        88.7906        15.2566
44.64031        84.0030        14.7292
44.64131        87.1775        15.1910
44.64231        73.5449        13.7314
44.64331        80.6142        14.4806
44.64431        89.9044        15.3349
44.64531        76.0452        14.1214
44.64631        80.1571        14.4800
44.64731        87.1366        15.1431
44.64831        86.1330        15.0708
44.64931        75.3580        14.0554
44.65031        99.8608        16.0241
44.65131       129.8090        18.4317
44.65231       102.6752        16.3040
44.65331        82.7060        14.7823
44.65431       101.6907        16.2543
44.65531       109.4794        16.9101
44.65631        86.8956        15.0745
44.65731        74.0965        13.9204
44.65831        92.6423        15.4142
44.65931        93.6324        15.5954
44.66031       118.6761        17.6378
44.66131       105.6445        16.4955
44.66231        90.4649        15.4110
44.66331        98.7453        16.1133
44.66431        97.0621        16.0010
44.66531        92.7566        15.6508
44.66631        82.7718        14.5886
44.66731        85.3185        14.8818
44.66831        82.5838        14.7590
44.66931        72.3385        13.7067
44.67031        94.0614        15.6385
44.67131        91.0657        15.4502
44.67231        79.8225        14.4867
44.67331        64.5952        12.8999
44.67431       111.7999        16.8485
44.67531       101.0680        16.0705
44.67631        86.2220        15.0407
44.67731        85.4633        14.6787
44.67831        86.3229        14.9139
44.67931        88.9896        15.3057
44.68031        97.3489        16.0416
44.68131        85.3148        14.9098
44.68231        83.2185        14.8254
44.68331       107.3950        16.6797
44.68431        99.1045        16.1420
44.68531        81.2187        14.5623
44.68631        86.7378        15.0168
44.68731        86.8526        15.0650
44.68831        83.4066        14.8061
44.68931        79.9474        14.5196
44.69031        82.0226        14.7180
44.69131        96.5330        15.6868
44.69231        90.3720        15.3063
44.69331        75.2861        14.0848
44.69430        91.6304        15.5196
44.69530        90.4129        15.4456
44.69630        91.2099        15.3876
44.69730        82.9253        14.6818
44.69830        79.6445        14.4623
44.69930        81.4570        14.6686
44.70030        78.5749        14.4163
44.70130        84.6962        14.8090
44.70230        67.0102        13.1500
44.70330        71.7739        13.7429
44.70430        76.2374        14.1767
44.70530        98.6575        16.1149
44.70630        94.0532        15.7540
44.70730        68.5184        13.4248
44.70830        86.4367        15.0573
44.70930       100.4995        16.2572
44.71030        87.6268        15.1789
44.71130       106.0772        16.7263
44.71230        91.0239        15.4396
44.71330        92.4711        15.6074
44.71430       115.9346        17.4979
44.71530        78.7070        14.2007
44.71630       110.6004        16.8929
44.71730       114.5291        17.3392
44.71830        73.1692        13.7505
44.71930        72.0732        13.7448
44.72030        74.5253        13.9914
44.72130        76.9965        14.1989
44.72230        88.0185        15.1360
44.72330        93.1408        15.6188
44.72430        88.1236        15.1886
44.72530        76.8928        14.1593
44.72630        70.3583        13.5866
44.72730        98.0961        15.9975
44.72830        87.5062        15.0760
44.72930        73.6386        13.7962
44.73030        91.8428        15.5188
44.73130       107.0269        16.7734
44.73230        93.8116        15.6876
44.73330        64.1498        12.8963
44.73430        92.8564        15.5598
44.73530        84.9624        14.9680
44.73630        84.7220        14.8891
44.73730        93.6862        15.6145
44.73830        68.9540        13.3051
44.73930        84.6602        14.7944
44.74030       114.9981        17.4008
44.74130        80.0172        14.3624
44.74230        91.8597        15.4629
44.74330       107.3099        16.8001
44.74430        78.9096        14.2611
44.74530        81.7569        14.6284
44.74630        78.0874        14.3371
44.74730        76.2992        14.1671
44.74830        72.7931        13.8435
44.74930        55.1961        12.0562
44.75030        76.4181        14.0466
44.75130        87.3988        15.1053
44.75230        98.0519        16.1121
44.75330        86.2176        14.9031
44.75430        95.8375        15.8711
44.75530        91.0674        15.4595
44.75630       108.4011        16.8207
44.75730       104.3253        16.5630
44.75830        92.4927        15.5640
44.75930        67.7523        13.3133
44.76030       102.7742        16.4076
44.76130        93.5537        15.6562
44.76230        85.5260        15.0002
44.76330        85.3789        14.9945
44.76430        80.7007        14.6567
44.76530        94.4916        15.7753
44.76630       106.7911        16.7959
44.76730       101.0689        16.3136
44.76830       102.4390        16.4314
44.76930       104.7774        16.6031
44.77030        94.7659        15.8025
44.77130        86.9397        15.0845
44.77229       104.7980        16.6399
44.77329        71.1549        13.6884
44.77429        87.2628        15.2053
44.77529        82.3593        14.7227
44.77629        83.7281        14.8367
44.77729       104.9169        16.5981
44.77829        95.0776        15.8563
44.77929        87.6999        15.2334
44.78029        91.6574        15.5546
44.78129        75.2838        14.0224
44.78229        91.9133        15.4962
44.78329       111.4726        17.1161
44.78429       100.3911        16.3079
44.78529       108.9283        16.9078
44.78629        98.8748        16.1389
44.78729        82.8845        14.7454
44.78829        72.3607        13.7836
44.78929        91.3216        15.5402
44.79029        77.5083        14.2951
44.79129        83.0366        14.7443
44.79229        75.1059        14.0470
44.79329        85.5344        14.9778
44.79429       119.6088        17.7776
44.79529        97.3348        16.0728
44.79629        62.8414        12.8219
44.79729        75.9027        14.1746
44.79829        61.8144        12.7785
44.79929       103.0251        16.4716
44.80029       101.0708        16.3628
44.80129        85.5335        15.0524
44.80229        74.4624        14.0333
44.80329        74.8190        14.0826
44.80429        88.4377        15.2379
44.80529        84.3014        14.9064
44.80629       109.4221        16.9467
44.80729        87.7196        15.1868
44.80829       124.8351        18.1666
44.80929        97.5800        16.0467
44.81029        79.5178        14.4461
44.81129        82.0351        14.7476
44.81229        88.2449        15.1474
44.81329        96.2051        15.8299
44.81429        49.3688        11.3221
44.81529        82.8928        14.7975
44.81629        97.6183        16.0613
44.81729        82.4862        14.6527
44.81829        77.9954        14.3074
44.81929       102.0695        16.3964
44.82029        99.5447        16.1333
44.82129        94.5142        15.7395
44.82229        85.0192        15.0029
44.82329        82.0855        14.7387
44.82429        86.2344        15.0473
44.82529        96.9409        15.9655
44.82629        90.2244        15.4682
44.82729        92.9509        15.6858
44.82829        85.0895        14.9755
44.82929       104.8162        16.6369
44.83029       118.6115        17.7582
44.83129        80.8494        14.5840
44.83229       107.5839        16.8762
44.83329       105.3713        16.6683
44.83429        87.9074        15.2929
44.83529        97.5121        16.0322
44.83629        87.6601        15.2132
44.83729        84.3665        14.8998
44.83829        81.4585        14.6383
44.83929        94.2804        15.7579
44.84029        82.6256        14.8364
44.84129        87.5664        15.2235
44.84229        97.5287        16.0542
44.84329        84.3043        14.9298
44.84429        69.4541        13.5826
44.84529        82.0669        14.7023
44.84629       122.8843        17.9940
44.84729       113.5284        17.2885
44.84829       120.7509        17.8508
44.84928        65.1145        13.1078
44.85028        99.1469        16.1302
44.85128        82.3740        14.7060
44.85228        91.9560        15.5758
44.85328       115.8155        17.5104
44.85428       100.6313        16.3290
44.85528        81.4951        14.6651
44.85628        73.3285        13.8999
44.85728        55.9615        12.0889
44.85828        91.3414        15.4479
44.85928       104.7981        16.6009
44.86028        79.2470        14.4282
44.86128        91.7850        15.5042
44.86228       110.7415        17.1040
44.86328        94.4820        15.7185
44.86428       101.4899        16.3733
44.86528        70.7016        13.6349
44.86628        56.9584        12.2346
44.86728       100.1361        16.2943
44.86828        92.8575        15.6432
44.86928        87.5312        15.1704
44.87028       114.7359        17.4709
44.87128        98.9820        16.2022
44.87228        67.2110        13.3008
44.87328        59.5947        12.4768
44.87428        76.4896        14.2532
44.87528        66.2168        13.2013
44.87628        81.0141        14.5765
44.87728        64.0393        12.8883
44.87828        97.3583        16.0887
44.87928        83.0765        14.8327
44.88028        86.1647        15.0685
44.88128        84.2351        14.8567
44.88228        90.1711        15.3847
44.88328        87.6773        15.1119
44.88428        94.6419        15.7929
44.88528        89.8427        15.4205
44.88628       103.8087        16.5198
44.88728        97.6274        16.0648
44.88828        96.9880        15.9977
44.88928        77.6311        14.3549
44.89028       100.9541        16.3149
44.89128        93.0146        15.6379
44.89228       106.9598        16.7495
44.89328        98.9696        16.1389
44.89428        82.5838        14.7088
44.89528        71.1476        13.5808
44.89628        83.1136        14.6956
44.89728        79.8669        14.5179
44.89828        92.1216        15.5470
44.89928       110.5370        17.0522
44.90028        64.1531        12.9677
44.90128        74.0040        13.9092
44.90228        86.5702        15.1032
44.90328        97.4198        15.9788
44.90428        82.1175        14.6710
44.90528        76.6414        14.1902
44.90628       101.3893        16.3647
44.90728        81.0635        14.5274
44.90828        54.9686        11.9407
44.90928        78.2092        14.3811
44.91028        77.6349        14.2888
44.91128        98.4128        16.0946
44.91228        83.9561        14.8495
44.91328       108.5090        16.9434
44.91428        86.6696        14.9946
44.91528       113.9300        17.2050
44.91628        84.9462        14.9460
44.91728        67.2648        13.1562
44.91828        58.2910        12.2657
44.91928        72.6690        13.7643
44.92028        65.9558        13.1305
44.92128        64.9004        13.0355
44.92228        57.6105        12.2260
44.92328        63.0856        12.8977
44.92428        83.6510        14.9218
44.92528        83.1789        14.8415
44.92628       100.4877        16.2525
44.92727        82.4287        14.6829
44.92827        91.2371        15.5357
44.92927       109.3347        16.8642
44.93027       117.0576        17.3748
44.93127        76.6361        14.1200
44.93227        85.5291        14.9618
44.93327        93.7237        15.5724
44.93427        78.6068        14.2422
44.93527       104.7367        16.5722
44.93627       102.6213        16.4126
44.93727       114.2590        17.2534
44.93827        78.6870        14.2197
44.93927       125.2992        18.1682
44.94027       103.6291        16.4814
44.94127       109.5280        16.9203
44.94227       117.4019        17.4647
44.94327        71.6782        13.7202
44.94427        82.2067        14.7092
44.94527        80.2484        14.4732
44.94627       104.7121        16.5486
44.94727        77.8080        14.3808
44.94827        78.9165        14.4446
44.94927        65.2227        13.1194
44.95027        74.4630        14.0111
44.95127        79.3736        14.4160
44.95227        80.9511        14.4991
44.95327       118.0142        17.5726
44.95427        80.4920        14.5498
44.95527        99.8006        16.2297
44.95627        84.1500        14.8949
44.95727        80.2242        14.5251
44.95827        95.1195        15.7802
44.95927        87.8161        15.1723
44.96027        73.3734        13.8513
44.96127        93.7567        15.7191
44.96227        85.3694        14.9554
44.96327        94.7517        15.8629
44.96427       103.1794        16.5043
44.96527       101.3738        16.3173
44.96627        84.4671        14.8959
44.96727        86.9102        15.0894
44.96827        79.9517        14.5112
44.96927        75.2987        14.0738
44.97027        89.6744        15.3238
44.97127       107.5384        16.8030
44.97227        73.9221        13.8793
44.97327        72.2584        13.5931
44.97427       102.6879        16.4411
44.97527        91.7647        15.5469
44.97627        89.3557        15.3147
44.97727        73.4200        13.8930
44.97827        91.5778        15.5449
44.97927       104.7581        16.6018
44.98027        83.6514        14.8614
44.98127        83.1061        14.7693
44.98227       105.0140        16.6548
44.98327       111.7095        17.2080
44.98427        82.3779        14.7742
44.98527        88.2364        15.2654
44.98627       105.8502        16.6615
44.98727        92.4993        15.5857
44.98827       113.1428        17.2789
44.98927       115.6889        17.3995
44.99027        76.4324        14.1923
44.99127        86.9711        15.1735
44.99227        82.4203        14.7480
44.99327        71.7575        13.7489
44.99427        77.0964        14.2293
44.99527        82.2251        14.7172
44.99627        96.2896        15.9096
44.99727        80.9377        14.5654
44.99827        98.9774        16.1072
44.99927        80.6047        14.3950
45.00027        69.0335        13.4003
45.00127        67.2464        13.2741
45.00227        76.0107        14.1550
45.00327        70.7083        13.5737
45.00427        61.1319        12.5729
45.00526        89.5477        15.3886
45.00626        86.2392        15.0870
45.00726        87.0160        15.1384
45.00826       113.7256        17.3169
45.00926        97.7361        15.9732
45.01026        84.0362        14.7671
45.01126        89.0219        15.3190
45.01226        95.6506        15.8244
45.01326        72.6462        13.8740
45.01426        77.0289        14.2202
45.01526        81.2825        14.6163
45.01626        82.3225        14.6118
45.01726        83.9020        14.9011
45.01826        93.2956        15.6983
45.01926        84.0298        14.8729
45.02026       105.6335        16.6601
45.02126        78.2117        14.3971
45.02226        84.6567        14.9141
45.02326        98.1732        16.0835
45.02426        67.1521        13.2909
45.02526        75.6393        14.0298
45.02626        76.3698        13.9301
45.02726       135.6016        18.8850
45.02826        96.0140        15.8812
45.02926        94.6778        15.7922
45.03026        82.5775        14.6215
45.03126        97.0745        15.7905
45.03226        87.8662        15.2430
45.03326        95.2190        15.8285
45.03426       103.4492        16.4291
45.03526        83.2760        14.8102
45.03626        87.9985        15.2120
45.03726        80.4140        14.5873
45.03826        84.6587        14.9480
45.03926        84.1621        14.8395
45.04026        74.0680        13.9289
45.04126        91.4996        15.4300
45.04226       103.1933        16.4117
45.04326       118.9041        17.6027
45.04426        93.5813        15.7067
45.04526       107.8697        16.8207
45.04626        72.6408        13.8011
45.04726        71.6697        13.6695
45.04826        91.2073        15.5494
45.04926        86.6795        15.0390
45.05026       109.0809        16.9040
45.05126        88.0071        15.2459
45.05226       108.9916        16.9742
45.05326       112.7697        17.2649
45.05426       103.5489        16.4849
45.05526        71.1035        13.6925
45.05626        86.2797        15.0680
45.05726        82.4938        14.6645
45.05826        86.3281        15.0241
45.05926        85.5115        14.9961
45.06026        88.8400        15.2749
45.06126        68.6481        13.4247
45.06226        90.1181        15.3767
45.06326        88.1552        15.2154
45.06426        59.2999        12.4877
45.06526        68.1924        13.3781
45.06626        65.0335        13.0927
45.06726        78.8884        14.4619
45.06826        93.3171        15.7018
45.06926        96.6921        15.9854
45.07026        90.0393        15.4270
45.07126       107.0130        16.7805
45.07226        79.1448        14.4490
45.07326        78.4055        14.3932
45.07426        74.5714        14.0313
45.07526        94.4634        15.8041
45.07626        66.3920        13.2304
45.07726        73.5215        13.8873
45.07826        91.8911        15.5326
45.07926        71.2679        13.6855
45.08026        96.5289        15.9339
45.08126       103.5800        16.4931
45.08225        70.4189        13.5307
45.08325       112.2281        17.1203
45.08425        83.1407        14.7695
45.08525        73.9782        13.8909
45.08625        58.1551        12.3164
45.08725       101.7962        16.3611
45.08825        88.8177        15.2557
45.08925        81.8730        14.7143
45.09025        78.3713        14.3905
45.09125        69.9634        13.6007
45.09225        85.3055        14.9805
45.09325        94.9612        15.8039
45.09425        71.4622        13.6660
45.09525        65.9813        13.1729
45.09625        74.0545        13.8782
45.09725       105.1598        16.5773
45.09825        75.3873        14.0720
45.09925        90.5790        15.4397
45.10025        80.6937        14.5108
45.10125       115.2313        17.3934
45.10225        84.8851        14.9669
45.10325        92.3004        15.5742
45.10425        93.1829        15.6348
45.10525        73.5040        13.9387
45.10625        71.9661        13.7780
45.10725        79.6346        14.5007
45.10825        86.8152        15.0797
45.10925        84.1621        14.8434
45.11025        79.3199        14.4975
45.11125       108.6664        16.8836
45.11225        81.8474        14.6573
45.11325        94.7691        15.6653
45.11425       117.4703        17.5761
45.11525        77.0145        14.2302
45.11625        81.8664        14.7079
45.11725       100.3010        16.2620
45.11825       105.5728        16.6773
45.11925        99.8928        16.1589
45.12025        71.7826        13.6864
45.12125        81.5106        14.6486
45.12225       104.8183        16.6036
45.12325        67.0897        13.2928
45.12425        85.6163        14.9744
45.12525        77.4694        14.2338
45.12625        88.9706        15.2806
45.12725        88.9824        15.2527
45.12825       101.8897        16.4349
45.12925        90.4219        15.4395
45.13025       110.6615        17.0205
45.13125        51.9612        11.5848
45.13225       101.2325        16.3413
45.13325        88.2270        15.2177
45.13425       106.2112        16.6912
45.13525        88.9557        15.2248
45.13625        56.1025        12.0883
45.13725        73.0228        13.8188
45.13825        63.9538        12.9706
45.13925        77.8220        14.2925
45.14025        95.5440        15.8675
45.14125       105.5102        16.6308
45.14225        70.3763        13.6472
45.14325        92.4742        15.6234
45.14425       102.0010        16.3552
45.14525        94.4371        15.7566
45.14625        79.0804        14.4571
45.14725        84.8774        14.9245
45.14825        90.4880        15.4727
45.14925        94.2755        15.8163
45.15025       108.8070        16.9540
45.15125        80.8502        14.5987
45.15225        67.9505        13.3965
45.15325        91.4548        15.5550
45.15425        79.3946        14.4582
45.15525        85.8379        15.0485
45.15625        98.6502        16.1110
45.15725        79.5795        14.4404
45.15825        92.8661        15.6589
45.15925        97.2449        16.0284
45.16024        89.2343        15.3558
45.16124        88.1911        15.2191
45.16224       106.8029        16.7911
45.16324        83.2053        14.8447
45.16424       100.7170        16.2820
45.16524        61.7484        12.6864
45.16624        73.4968        13.9323
45.16724        67.1156        13.2270
45.16824        91.9465        15.6041
45.16924        82.8247        14.7796
45.17024       109.3264        16.9717
45.17124        65.7817        13.1838
45.17224        86.1494        14.9853
45.17324       114.8153        17.3956
45.17424       101.7405        16.3597
45.17524        60.2509        12.6399
45.17624        48.9921        11.3183
45.17724       104.4992        16.5819
45.17824        79.0521        14.4530
45.17924        76.7790        14.2157
45.18024        99.4273        16.1571
45.18124        88.1631        15.2126
45.18224       121.0956        17.8829
45.18324       108.5332        16.9430
45.18424       109.9026        17.0314
45.18524        87.8268        15.2461
45.18624        95.2251        15.9030
45.18724        93.1794        15.6922
45.18824       100.3377        16.3012
45.18924       102.2606        16.3796
45.19024        94.7035        15.8559
45.19124        81.7162        14.6446
45.19224        81.7123        14.6614
45.19324        88.5143        15.2219
45.19424        77.1501        14.2949
45.19524        74.7168        14.0416
45.19624        84.3146        14.9298
45.19724        89.2113        15.2906
45.19824       108.2113        16.9300
45.19924        83.0630        14.8268
45.20024        97.5366        16.0892
45.20124        69.0407        13.4773
45.20224       103.7912        16.4990
45.20324        84.6141        14.9367
45.20424        69.1949        13.5167
45.20524        93.9215        15.6911
45.20624        84.2518        14.8871
45.20724        86.4059        15.0601
45.20824        84.6665        14.8678
45.20924       106.2422        16.8269
45.21024        79.2543        14.4714
45.21124        94.7836        15.8586
45.21224        89.5512        15.3921
45.21324        82.0400        14.6846
45.21424        97.3177        16.0436
45.21524        74.8978        14.0912
45.21624        82.0431        14.7222
45.21724        88.4604        15.2744
45.21824        93.5750        15.6944
45.21924        80.2084        14.4962
45.22024       107.6030        16.8000
45.22124       101.9873        16.3279
45.22224       105.6756        16.7255
45.22324       103.3745        16.5607
45.22424        88.9936        15.2284
45.22524        84.8992        14.9518
45.22624       128.3122        18.4306
45.22724        97.3926        16.0100
45.22824        81.5456        14.6738
45.22924        95.2179        15.8820
45.23024        65.9231        13.1729
45.23124        80.6582        14.5543
45.23224        79.1872        14.4331
45.23324        90.9688        15.5357
45.23424       103.6424        16.5306
45.23524        97.9928        16.1117
45.23624        59.4564        12.5402
45.23723        98.0333        16.0767
45.23823        94.3094        15.7797
45.23923        84.2943        14.8587
45.24023        99.1877        16.1670
45.24123        99.1955        16.1890
45.24223        87.8870        15.1696
45.24323        85.2597        14.9170
45.24423        73.2842        13.8957
45.24523        99.9242        16.2381
45.24623       101.1629        16.3281
45.24723        86.4135        15.1352
45.24823        89.1936        15.3461
45.24923        88.3380        15.2266
45.25023        93.2450        15.6915
45.25123        94.7753        15.8297
45.25223       117.5879        17.6414
45.25323        95.9496        15.9616
45.25423        89.0999        15.3090
45.25523       103.6828        16.5458
45.25623       103.6509        16.5494
45.25723        87.3013        15.1548
45.25823        92.0059        15.5490
45.25923        70.5452        13.6051
45.26023       107.0973        16.7829
45.26123        98.8409        16.1455
45.26223       105.6717        16.6240
45.26323        78.1200        14.2293
45.26423        88.6937        15.2160
45.26523        98.5745        16.1521
45.26623       100.4088        16.2917
45.26723        79.2117        14.4700
45.26823        86.0816        15.1128
45.26923        90.7415        15.3865
45.27023        81.3209        14.6289
45.27123        93.3498        15.6883
45.27223        93.0091        15.7058
45.27323        70.5323        13.6368
45.27423        91.1027        15.4787
45.27523       102.9335        16.4565
45.27623        89.9457        15.3965
45.27723        87.1304        15.1738
45.27823        89.6829        15.3894
45.27923       103.2658        16.5243
45.28023        69.7414        13.5070
45.28123        79.0983        14.4321
45.28223        87.5147        15.1299
45.28323        81.5818        14.6080
45.28423        84.9240        14.9432
45.28523        80.4170        14.5138
45.28623        67.8909        13.3675
45.28723        81.8093        14.6913
45.28823        86.7750        15.0589
45.28923        93.4633        15.6520
45.29023        85.0358        14.9074
45.29123        92.1885        15.5394
45.29223        84.0767        14.8926
45.29323       105.3394        16.5382
45.29423       113.7748        17.2133
45.29523        81.6495        14.5837
45.29623        75.1064        14.0026
45.29723        91.7256        15.5199
45.29823        80.5217        14.5698
45.29923        67.2971        13.2626
45.30023        91.0581        15.4389
45.30123        96.1615        15.9028
45.30223        85.2737        14.9443
45.30323        94.1902        15.7569
45.30423        91.5430        15.5703
45.30523        99.2347        16.0399
45.30623        89.4340        15.2981
45.30723       100.7690        16.2722
45.30823        96.6420        15.9868
45.30923       106.0679        16.6423
