XYDATA
! Title:  11BM APS ZnO
INTER 1.0 1.0 2 0.0010
TEMP 295.0
! Fullprof format INSTRM=10 (x, y, sigma)
! Run no. =               4715 
! No. steps =             34500 
! Scan time =             MAY 31, 2014 23:52
! Sample name =     	  NIST SRM 674b (ZnO)
! Composition =           Zinc Oxide
! Sample Comment =        0.8 mm dia Kapton
! Temp (K) =              295.0 
! 2theta step (deg) =     0.001 
! Time per step (sec) =   0.1 
! 100/Ring Current[0] =   1.025  
! Monitor I0 [0] =        89933.5  
! Monitor I1 [0] =        73484.6  
! Gonio._radius [mm] =    1000.0 
! Calibration file =      11bmb_4699_2thcorr.calib
! 2Theta correction subtracted 
! Normalization factor  = 8.1812 
! Calibrated wavelength = 0.413671 
!  
! 2theta, intensity, sigma(intensity)
25.309384 55.252770 6.114640
25.310384 57.983195 6.307140
25.311383 69.307573 6.906675
25.312383 74.274971 7.162716
25.313383 60.098894 6.346915
25.314383 61.125416 6.444059
25.315383 65.196589 6.685466
25.316383 56.476255 6.185662
25.317383 65.083685 6.617467
25.318382 67.398405 6.703325
25.319382 66.931640 6.773034
25.320382 66.376035 6.692291
25.321382 64.068248 6.603378
25.322382 65.049913 6.662953
25.323382 60.792690 6.435974
25.324381 75.181438 7.134929
25.325381 67.406995 6.782178
25.326381 64.575913 6.566900
25.327381 59.147303 6.239335
25.328381 53.571839 6.028279
25.329381 67.690230 6.782566
25.330380 68.159179 6.798174
25.331380 61.847534 6.476566
25.332380 56.188679 6.153861
25.333380 62.760644 6.483266
25.334380 71.159820 6.974590
25.335380 67.368063 6.726568
25.336380 55.671991 6.184202
25.337379 71.232749 6.982510
25.338379 70.952037 6.997552
25.339379 60.874446 6.452872
25.340379 68.030449 6.802986
25.341379 69.941785 6.842019
25.342379 66.354187 6.654684
25.343378 75.333940 7.182420
25.344378 66.307313 6.751688
25.345378 71.115303 6.928527
25.346378 78.403687 7.336777
25.347378 67.275837 6.762945
25.348378 72.092770 7.054034
25.349378 70.306504 6.932770
25.350377 63.012197 6.534201
25.351377 67.690099 6.788153
25.352377 69.000244 6.900093
25.353377 77.199421 7.241177
25.354377 67.445901 6.777780
25.355377 61.827441 6.502421
25.356376 66.393405 6.737564
25.357376 69.159972 6.874055
25.358376 65.685684 6.693061
25.359376 60.578595 6.423162
25.360376 64.416871 6.638308
25.361376 66.692217 6.748067
25.362376 74.540797 7.162545
25.363375 66.035098 6.717490
25.364375 81.593271 7.486783
25.365375 66.807816 6.754550
25.366375 60.795401 6.438286
25.367375 68.595199 6.851031
25.368375 75.337753 7.197681
25.369374 66.911605 6.706269
25.370374 67.309796 6.699871
25.371374 69.882648 6.920807
25.372374 67.992124 6.822622
25.373374 71.616881 7.005806
25.374374 71.621259 6.993323
25.375374 76.650188 7.202393
25.376373 76.634492 7.150748
25.377373 74.853285 7.094022
25.378373 66.622735 6.745443
25.379373 69.373716 6.886595
25.380373 75.511039 7.185826
25.381373 75.387201 7.176566
25.382372 74.047940 7.076413
25.383372 74.581408 7.138592
25.384372 79.159668 7.358785
25.385372 74.955662 7.089991
25.386372 73.388409 7.048611
25.387372 70.280440 6.898604
25.388371 75.425515 7.188681
25.389371 74.299146 7.129757
25.390371 66.065669 6.666519
25.391371 73.867079 7.076243
25.392371 73.675259 7.106334
25.393371 76.616799 7.266566
25.394371 80.546192 7.436380
25.395370 75.966760 7.235654
25.396370 81.058937 7.426623
25.397370 74.447545 7.079749
25.398370 78.666947 7.332527
25.399370 76.122797 7.169607
25.400370 79.146697 7.341693
25.401369 75.988455 7.207798
25.402369 77.091172 7.234045
25.403369 93.768155 7.999791
25.404369 79.726878 7.427504
25.405369 78.168096 7.299750
25.406369 82.689101 7.531892
25.407369 81.258687 7.434968
25.408368 89.967158 7.832276
25.409368 84.277053 7.600023
25.410368 103.177873 8.433588
25.411368 87.630542 7.705278
25.412368 87.925742 7.764415
25.413368 88.789949 7.777885
25.414367 88.393955 7.752538
25.415367 97.420640 8.141057
25.416367 95.577598 8.046781
25.417367 88.300159 7.742797
25.418367 98.954851 8.270893
25.419367 95.056945 8.066028
25.420367 99.025284 8.264485
25.421366 101.998906 8.396878
25.422366 109.910829 8.705960
25.423366 102.474463 8.347503
25.424366 100.397626 8.263395
25.425366 110.338354 8.659239
25.426366 109.282052 8.608443
25.427365 115.118317 8.857826
25.428365 119.431294 9.023163
25.429365 110.908609 8.661848
25.430365 111.933084 8.696305
25.431365 112.368949 8.808402
25.432365 124.604352 9.228979
25.433365 133.594613 9.578359
25.434364 141.826240 9.822393
25.435364 136.941175 9.696423
25.436364 137.631205 9.685298
25.437364 150.522428 10.134861
25.438364 152.823295 10.190364
25.439364 164.802154 10.602267
25.440363 174.132385 10.932410
25.441363 193.121297 11.488482
25.442363 199.611802 11.678932
25.443363 188.999472 11.336254
25.444363 188.116575 11.311873
25.445363 200.238216 11.728126
25.446362 215.518183 12.124079
25.447362 238.248092 12.710287
25.448362 253.023092 13.137905
25.449362 271.834245 13.598977
25.450362 296.236315 14.190364
25.451362 327.707128 14.974032
25.452362 335.243085 15.151046
25.453361 355.486601 15.583387
25.454361 389.976090 16.321207
25.455361 416.851126 16.844601
25.456361 474.189371 17.978123
25.457361 524.941179 18.969377
25.458361 583.034025 19.983350
25.459360 671.454839 21.448969
25.460360 747.746537 22.667165
25.461360 889.545852 24.683617
25.462360 991.152311 26.089186
25.463360 1131.005414 27.905969
25.464360 1326.155520 30.178148
25.465360 1474.751843 31.816958
25.466359 1711.650850 34.220533
25.467359 1873.924313 35.834711
25.468359 2112.009271 38.048946
25.469359 2354.209996 40.196353
25.470359 2562.174629 41.919455
25.471359 2694.728120 43.055973
25.472358 2676.008338 42.911934
25.473358 2603.922886 42.329803
25.474358 2573.815980 42.071176
25.475358 2435.189728 40.975859
25.476358 2232.588298 39.225572
25.477358 1924.422882 36.387561
25.478358 1738.497996 34.580855
25.479357 1493.609506 32.028192
25.480357 1338.053306 30.290985
25.481357 1117.474884 27.644398
25.482357 959.934062 25.681396
25.483357 898.294852 24.821815
25.484357 776.409261 23.061333
25.485356 684.904720 21.682176
25.486356 578.503793 19.931361
25.487356 542.372060 19.244472
25.488356 483.618643 18.161187
25.489356 437.624740 17.250820
25.490356 382.675442 16.141569
25.491356 349.302455 15.449774
25.492355 333.356780 15.076784
25.493355 321.697927 14.830113
25.494355 277.399191 13.731614
25.495355 277.208979 13.760719
25.496355 254.961352 13.190476
25.497355 234.529259 12.636686
25.498354 217.977576 12.214754
25.499354 202.102827 11.742052
25.500354 182.815402 11.170293
25.501354 184.919838 11.266971
25.502354 170.375176 10.862109
25.503354 162.524226 10.576166
25.504353 160.055981 10.381742
25.505353 148.442801 10.031233
25.506353 144.402029 9.924285
25.507353 137.627574 9.702189
25.508353 137.238097 9.696546
25.509353 135.646700 9.591157
25.510353 134.687773 9.633765
25.511352 132.946147 9.529370
25.512352 116.893722 8.945198
25.513352 124.332948 9.188399
25.514352 131.534686 9.492463
25.515352 120.649943 9.094191
25.516352 121.294400 9.127065
25.517351 102.904493 8.332107
25.518351 84.797677 7.579658
25.519351 98.085968 8.180826
25.520351 98.011071 8.203420
25.521351 99.834773 8.305911
25.522351 96.799497 8.145704
25.523351 97.620180 8.189237
25.524350 110.241864 8.632747
25.525350 93.413864 7.937187
25.526350 80.572176 7.364525
25.527350 76.438187 7.233911
25.528350 95.110493 7.998490
25.529350 94.504396 8.021975
25.530349 88.992047 7.759951
25.531349 85.333448 7.597440
25.532349 98.006517 8.173720
25.533349 93.243806 7.987989
25.534349 87.787924 7.759380
25.535349 78.652780 7.362872
25.536349 78.151167 7.297825
25.537348 74.897269 7.124641
25.538348 80.911260 7.506329
25.539348 79.952090 7.379015
25.540348 81.792742 7.481254
25.541348 87.072176 7.731665
25.542348 81.767280 7.469958
25.543347 70.102530 6.864845
25.544347 75.443670 7.165077
25.545347 85.986907 7.635728
25.546347 76.020209 7.235038
25.547347 83.418182 7.502236
25.548347 80.643145 7.367825
25.549347 76.652598 7.234898
25.550346 80.532578 7.352925
25.551346 70.211285 6.935667
25.552346 75.084624 7.129187
25.553346 78.057301 7.229334
25.554346 83.588121 7.499339
25.555346 69.948823 6.933868
25.556345 87.191335 7.767151
25.557345 80.441367 7.385550
25.558345 75.687805 7.183290
25.559345 68.621369 6.793563
25.560345 73.096691 7.023162
25.561345 69.727941 6.907405
25.562345 59.651916 6.385298
25.563344 66.558245 6.747965
25.564344 72.399857 7.063228
25.565344 71.364311 6.987101
25.566344 72.421138 7.021861
25.567344 72.918273 7.044304
25.568344 71.576424 6.989519
25.569343 76.402867 7.153593
25.570343 70.632663 6.897177
25.571343 63.235606 6.579493
25.572343 63.759375 6.578982
25.573343 64.338686 6.632523
25.574343 68.687377 6.891443
25.575342 63.247346 6.505545
25.576342 57.370538 6.270060
25.577342 69.768341 6.839179
25.578342 72.793853 7.074008
25.579342 76.967171 7.280010
25.580342 73.304810 7.109980
25.581342 73.756119 7.055646
25.582341 68.324050 6.777267
25.583341 68.576854 6.839592
25.584341 73.854267 7.090101
25.585341 71.846336 6.966783
25.586341 70.995879 6.899656
25.587341 63.358998 6.518388
25.588340 70.587313 6.906761
25.589340 63.604781 6.566508
25.590340 64.431747 6.563734
25.591340 64.668444 6.609009
25.592340 57.590166 6.258285
25.593340 58.141003 6.274483
25.594340 66.132060 6.700735
25.595339 62.861198 6.468322
25.596339 67.949267 6.854023
25.597339 67.205815 6.730268
25.598339 60.041794 6.411069
25.599339 51.551304 5.897867
25.600339 56.109847 6.142664
25.601338 57.731512 6.246673
25.602338 68.905023 6.872843
25.603338 69.903837 6.854001
25.604338 64.398696 6.583562
25.605338 62.973082 6.534857
25.606338 69.328959 6.855055
25.607338 83.160207 7.527148
25.608337 81.397981 7.419709
25.609337 75.936504 7.138633
25.610337 65.675548 6.649695
25.611337 59.884585 6.410955
25.612337 58.203892 6.245167
25.613337 61.739597 6.491675
25.614336 66.603848 6.743504
25.615336 63.536485 6.586336
25.616336 69.471952 6.858956
25.617336 69.652440 6.891323
25.618336 60.445201 6.457954
25.619336 69.616886 6.903515
25.620336 67.711346 6.824910
25.621335 64.431179 6.614420
25.622335 59.136803 6.334925
25.623335 60.881557 6.465278
25.624335 62.259599 6.519323
25.625335 67.588619 6.787039
25.626335 60.919370 6.405526
25.627334 61.121132 6.497965
25.628334 72.151670 7.004119
25.629334 76.050666 7.213220
25.630334 72.503336 6.978307
25.631334 54.953948 6.069370
25.632334 66.201436 6.688511
25.633333 69.922789 6.912340
25.634333 68.556067 6.895208
25.635333 70.327403 6.888022
25.636333 64.719266 6.651889
25.637333 58.625386 6.267857
25.638333 62.101676 6.458657
25.639333 63.407233 6.540153
25.640332 74.507461 7.121163
25.641332 71.945615 7.003898
25.642332 64.921169 6.632634
25.643332 59.242079 6.345099
25.644332 64.500610 6.605517
25.645332 59.987120 6.427894
25.646331 72.232683 6.986798
25.647331 67.907376 6.785711
25.648331 72.377227 7.021766
25.649331 69.684722 6.879522
25.650331 60.502101 6.429573
25.651331 58.224527 6.246780
25.652331 62.502136 6.460593
25.653330 55.108249 6.071552
25.654330 58.341329 6.315225
25.655330 62.468231 6.525939
25.656330 56.368166 6.230683
25.657330 64.481791 6.633113
25.658330 65.664522 6.661919
25.659329 60.323063 6.396615
25.660329 63.963747 6.579477
25.661329 59.901601 6.443876
25.662329 56.074275 6.171844
25.663329 65.606961 6.673551
25.664329 67.298592 6.744754
25.665329 60.900303 6.454024
25.666328 63.825574 6.572560
25.667328 69.771168 6.885811
25.668328 61.105681 6.439768
25.669328 53.189684 6.004884
25.670328 69.042359 6.874329
25.671328 68.090711 6.860449
25.672327 58.689086 6.351971
25.673327 65.998186 6.671299
25.674327 62.107856 6.461577
25.675327 55.412860 6.156238
25.676327 62.618686 6.497640
25.677327 55.798557 6.125481
25.678327 64.955677 6.605356
25.679326 72.717397 7.058803
25.680326 73.022680 7.040271
25.681326 66.622428 6.725455
25.682326 60.400145 6.419931
25.683326 55.542267 6.071665
25.684326 59.863786 6.308648
25.685325 56.294270 6.244315
25.686325 63.224533 6.627226
25.687325 58.721785 6.349579
25.688325 60.273301 6.441281
25.689325 58.074333 6.267815
25.690325 55.186002 6.177684
25.691324 52.724064 6.041348
25.692324 64.861213 6.667019
25.693324 64.873450 6.618966
25.694324 60.768969 6.393303
25.695324 64.910069 6.662908
25.696324 69.154148 6.875971
25.697324 64.326998 6.631364
25.698323 56.742013 6.235576
25.699323 57.708606 6.243554
25.700323 67.459596 6.733288
25.701323 56.584109 6.160685
25.702323 73.778893 7.079969
25.703323 64.211888 6.655019
25.704322 59.561921 6.414416
25.705322 72.487729 7.002271
25.706322 58.845165 6.284027
25.707322 73.002378 7.014176
25.708322 63.495368 6.556393
25.709322 59.645593 6.327965
25.710322 58.991630 6.287970
25.711321 66.176415 6.690461
25.712321 69.079272 6.903946
25.713321 58.008987 6.309968
25.714321 61.521550 6.513923
25.715321 68.155012 6.766261
25.716321 59.373933 6.274079
25.717320 56.321626 6.182614
25.718320 59.579521 6.356774
25.719320 63.060669 6.594662
25.720320 61.142531 6.500369
25.721320 60.944146 6.449901
25.722320 58.513071 6.320126
25.723320 58.694095 6.265843
25.724319 61.358624 6.414061
25.725319 60.471102 6.394353
25.726319 60.328656 6.383865
25.727319 52.639156 5.976965
25.728319 61.322356 6.470340
25.729319 60.150961 6.404935
25.730318 58.481557 6.290923
25.731318 52.622244 5.935011
25.732318 55.929082 6.150327
25.733318 59.581841 6.307555
25.734318 50.834686 5.831038
25.735318 65.081033 6.585482
25.736318 56.380973 6.181236
25.737317 57.770839 6.242444
25.738317 69.346810 6.891705
25.739317 62.524627 6.556075
25.740317 63.715361 6.556688
25.741317 64.451151 6.623064
25.742317 65.203825 6.636118
25.743316 64.194379 6.566588
25.744316 67.956632 6.818015
25.745316 68.565539 6.835095
25.746316 60.024583 6.400600
25.747316 59.940045 6.363678
25.748316 53.332882 5.980269
25.749315 60.924446 6.394314
25.750315 65.883568 6.714716
25.751315 65.155980 6.616032
25.752315 53.220061 6.022715
25.753315 63.313456 6.572778
25.754315 62.745255 6.545653
25.755315 58.600156 6.337661
25.756314 63.281021 6.566751
25.757314 59.135641 6.325129
25.758314 60.826898 6.399045
25.759314 70.649277 6.880533
25.760314 64.366982 6.591984
25.761314 66.035480 6.685814
25.762313 65.559510 6.706107
25.763313 71.118704 6.973711
25.764313 66.944818 6.754755
25.765313 65.959711 6.749993
25.766313 66.755526 6.716057
25.767313 72.860466 7.021833
25.768313 61.908849 6.439340
25.769312 52.440155 5.895168
25.770312 62.458630 6.565815
25.771312 67.130411 6.797716
25.772312 61.539124 6.505994
25.773312 57.517944 6.281152
25.774312 56.104563 6.209564
25.775311 62.439851 6.527269
25.776311 62.597012 6.510850
25.777311 58.457923 6.301434
25.778311 59.688248 6.337772
25.779311 68.089276 6.796389
25.780311 54.444931 6.090801
25.781311 47.875029 5.634525
25.782310 56.031649 6.109803
25.783310 68.209532 6.823995
25.784310 65.601912 6.660650
25.785310 64.259927 6.641943
25.786310 66.543939 6.783426
25.787310 67.465446 6.803132
25.788309 62.921570 6.519605
25.789309 55.743447 6.083046
25.790309 53.621910 6.035319
25.791309 51.357387 5.842998
25.792309 55.541807 6.109891
25.793309 54.263756 6.059687
25.794309 62.552741 6.452471
25.795308 54.162057 6.032634
25.796308 56.634610 6.178266
25.797308 63.689246 6.603920
25.798308 59.920248 6.419040
25.799308 61.305822 6.423980
25.800308 61.305027 6.474338
25.801307 59.789910 6.375897
25.802307 53.437872 6.038112
25.803307 60.599973 6.398845
25.804307 61.078984 6.409280
25.805307 59.764242 6.350165
25.806307 60.639614 6.415286
25.807306 67.457380 6.793673
25.808306 55.537319 6.141219
25.809306 62.020199 6.452656
25.810306 68.435950 6.843377
25.811306 62.039802 6.457328
25.812306 71.732232 6.939583
25.813306 64.963285 6.613345
25.814305 55.228728 6.082898
25.815305 62.324973 6.470966
25.816305 50.456330 5.812321
25.817305 62.446491 6.472323
25.818305 70.506444 6.881538
25.819305 56.101182 6.104097
25.820304 64.622180 6.588943
25.821304 57.642108 6.290664
25.822304 63.786562 6.526452
25.823304 60.875832 6.367486
25.824304 55.110106 6.060746
25.825304 52.981165 5.987781
25.826304 63.399684 6.529889
25.827303 62.451627 6.509314
25.828303 63.723993 6.567997
25.829303 57.403230 6.217786
25.830303 56.178724 6.193583
25.831303 61.831318 6.451685
25.832303 60.797294 6.427872
25.833302 60.783454 6.422125
25.834302 65.611179 6.692477
25.835302 62.625907 6.524123
25.836302 61.458283 6.459118
25.837302 59.796069 6.380961
25.838302 59.937275 6.392214
25.839302 60.720188 6.415519
25.840301 61.353635 6.472739
25.841301 61.384868 6.490016
25.842301 54.479167 6.109581
25.843301 64.157442 6.656727
25.844301 63.003619 6.555162
25.845301 56.351994 6.168866
25.846300 51.393354 5.891461
25.847300 61.541764 6.481460
25.848300 60.126588 6.417151
25.849300 63.753238 6.563914
25.850300 64.393698 6.618810
25.851300 67.095010 6.773212
25.852300 62.839409 6.551835
25.853299 56.551206 6.194954
25.854299 62.535326 6.511206
25.855299 63.993256 6.622248
25.856299 68.555656 6.794112
25.857299 61.072221 6.452808
25.858299 67.157523 6.799605
25.859298 62.295903 6.494606
25.860298 61.195030 6.455791
25.861298 60.923155 6.461358
25.862298 60.856319 6.301059
25.863298 65.385619 6.627281
25.864298 55.671026 6.155181
25.865297 59.840135 6.368126
25.866297 63.777170 6.619070
25.867297 63.619768 6.550565
25.868297 60.317708 6.423161
25.869297 62.388409 6.579496
25.870297 61.304953 6.517010
25.871297 53.871349 6.021644
25.872296 48.398356 5.709113
25.873296 56.317518 6.143739
25.874296 67.433583 6.742575
25.875296 61.697515 6.466853
25.876296 58.837330 6.242444
25.877296 62.773060 6.536787
25.878295 52.741380 6.008686
25.879295 53.539259 5.961423
25.880295 62.193821 6.528121
25.881295 61.520707 6.472154
25.882295 59.113434 6.328817
25.883295 63.406085 6.572462
25.884295 66.530143 6.725290
25.885294 64.819754 6.596462
25.886294 62.323531 6.505129
25.887294 61.355947 6.460183
25.888294 57.004139 6.166290
25.889294 64.549625 6.621162
25.890294 58.915737 6.344636
25.891293 63.149504 6.564257
25.892293 63.100331 6.536837
25.893293 65.828669 6.722625
25.894293 64.052291 6.633609
25.895293 53.321776 6.033910
25.896293 58.636672 6.364629
25.897293 54.671577 6.064072
25.898292 60.252232 6.450135
25.899292 62.863417 6.564607
25.900292 65.489082 6.666153
25.901292 54.709737 6.109214
25.902292 57.370464 6.260607
25.903292 58.044126 6.277447
25.904291 60.032235 6.359621
25.905291 63.027735 6.545602
25.906291 64.604658 6.622776
25.907291 58.126914 6.252409
25.908291 61.908455 6.478508
25.909291 66.452557 6.704603
25.910291 58.691197 6.306930
25.911290 62.810257 6.502985
25.912290 64.229255 6.537212
25.913290 62.712441 6.509483
25.914290 61.502186 6.463815
25.915290 58.437010 6.236252
25.916290 54.012329 5.931865
25.917289 57.354336 6.217308
25.918289 59.575954 6.389912
25.919289 49.208973 5.778707
25.920289 53.359932 5.978298
25.921289 64.949308 6.653132
25.922289 63.918847 6.583578
25.923289 56.639544 6.196909
25.924288 54.892019 6.161454
25.925288 52.723130 6.005665
25.926288 63.584728 6.589430
25.927288 63.788723 6.540945
25.928288 52.019007 5.988500
25.929288 67.280205 6.803332
25.930287 68.380481 6.879285
25.931287 70.811387 6.895536
25.932287 51.170366 5.906203
25.933287 55.127443 6.156502
25.934287 65.675725 6.672250
25.935287 55.196485 6.125844
25.936286 58.683976 6.304184
25.937286 58.706302 6.250368
25.938286 70.941435 6.921262
25.939286 68.438757 6.794599
25.940286 58.763643 6.279094
25.941286 60.081509 6.411415
25.942286 62.840742 6.546303
25.943285 55.049998 6.090331
25.944285 62.927315 6.589862
25.945285 62.500395 6.531556
25.946285 74.974355 7.158591
25.947285 54.025518 6.103811
25.948285 59.263626 6.383569
25.949284 55.152674 6.153618
25.950284 63.408025 6.602191
25.951284 62.632661 6.436862
25.952284 65.086978 6.626519
25.953284 63.451218 6.567640
25.954284 70.917143 7.044308
25.955284 63.045742 6.573093
25.956283 67.996339 6.834343
25.957283 71.700327 6.920346
25.958283 65.426438 6.710668
25.959283 69.150060 6.866370
25.960283 67.452670 6.784675
25.961283 64.280197 6.526687
25.962282 61.226054 6.429573
25.963282 55.895161 6.177479
25.964282 64.882483 6.624975
25.965282 58.935954 6.283078
25.966282 63.825538 6.552010
25.967282 61.591374 6.439885
25.968282 58.961909 6.416531
25.969281 64.636949 6.678582
25.970281 57.686620 6.173206
25.971281 56.733376 6.214907
25.972281 63.249582 6.466573
25.973281 60.793010 6.403345
25.974281 62.723842 6.506270
25.975280 55.103150 6.037171
25.976280 60.632740 6.396858
25.977280 60.701124 6.458169
25.978280 55.704474 6.202682
25.979280 59.870627 6.425819
25.980280 54.782576 6.117682
25.981280 65.199287 6.654044
25.982279 56.161285 6.091997
25.983279 59.966655 6.397618
25.984279 53.880275 6.049197
25.985279 67.018322 6.801202
25.986279 65.375884 6.776975
25.987279 59.454653 6.411478
25.988278 50.922844 5.867462
25.989278 51.295185 5.865655
25.990278 57.663763 6.271591
25.991278 63.287222 6.595493
25.992278 59.726818 6.410109
25.993278 66.353449 6.724776
25.994277 64.894314 6.591895
25.995277 69.287491 6.908726
25.996277 68.619576 6.860809
25.997277 66.614416 6.722434
25.998277 65.540232 6.696031
25.999277 63.547438 6.575862
26.000277 62.902625 6.556895
26.001276 60.280133 6.395478
26.002276 60.118456 6.380892
26.003276 55.789174 6.137835
26.004276 61.187342 6.447033
26.005276 60.528299 6.462538
26.006276 65.909400 6.655213
26.007275 60.477316 6.411556
26.008275 62.308367 6.527554
26.009275 61.001438 6.435292
26.010275 64.645997 6.637358
26.011275 55.326453 6.137081
26.012275 70.398692 6.930520
26.013275 64.033326 6.625869
26.014274 61.752679 6.486237
26.015274 68.345220 6.835659
26.016274 58.930009 6.364864
26.017274 62.194887 6.592174
26.018274 62.893489 6.567329
26.019274 69.213385 6.828199
26.020273 62.667017 6.526373
26.021273 66.894266 6.743716
26.022273 60.028953 6.314573
26.023273 59.996535 6.315189
26.024273 55.120385 6.129780
26.025273 61.330331 6.451651
26.026273 64.060436 6.570189
26.027272 77.210529 7.316426
26.028272 75.200258 7.171389
26.029272 66.025621 6.664282
26.030272 56.964469 6.170306
26.031272 55.959159 6.120213
26.032272 63.589942 6.639286
26.033271 70.195088 6.904886
26.034271 71.729019 6.903624
26.035271 58.252606 6.214562
26.036271 63.523752 6.584657
26.037271 72.672827 7.038389
26.038271 63.764158 6.550386
26.039271 71.147874 6.958749
26.040270 55.247294 6.079958
26.041270 63.614567 6.569912
26.042270 59.815509 6.318580
26.043270 62.011559 6.460964
26.044270 64.133289 6.609953
26.045270 59.521595 6.352603
26.046269 59.835252 6.366070
26.047269 57.964716 6.264789
26.048269 62.418983 6.462731
26.049269 56.038315 6.127442
26.050269 51.063285 5.875679
26.051269 62.813394 6.476712
26.052268 72.769856 7.045652
26.053268 53.839579 5.994804
26.054268 59.630806 6.351049
26.055268 62.678268 6.540739
26.056268 65.418688 6.680901
26.057268 63.765614 6.619174
26.058268 59.036534 6.301704
26.059267 65.321626 6.675649
26.060267 64.101885 6.558531
26.061267 66.264042 6.710983
26.062267 61.055550 6.392783
26.063267 60.139177 6.401825
26.064267 64.833534 6.679613
26.065266 56.952028 6.260068
26.066266 57.459677 6.254130
26.067266 65.890854 6.699584
26.068266 66.570400 6.716567
26.069266 65.214569 6.621213
26.070266 61.684876 6.466721
26.071266 60.818698 6.400685
26.072265 67.188007 6.739915
26.073265 61.403246 6.459311
26.074265 59.332845 6.319385
26.075265 59.385120 6.329474
26.076265 58.994590 6.340378
26.077265 60.518877 6.413159
26.078264 62.605887 6.532171
26.079264 71.671582 7.015025
26.080264 71.856754 6.987799
26.081264 66.794334 6.733446
26.082264 56.026406 6.112259
26.083264 64.771683 6.578350
26.084264 56.900948 6.182816
26.085263 68.553763 6.817729
26.086263 61.717675 6.467686
26.087263 56.080063 6.139802
26.088263 60.762699 6.458513
26.089263 55.383542 6.136655
26.090263 63.141918 6.510777
26.091262 61.431889 6.440988
26.092262 65.257358 6.656350
26.093262 59.500361 6.390639
26.094262 58.671632 6.389539
26.095262 63.708573 6.610347
26.096262 70.250971 6.928070
26.097262 61.514734 6.462011
26.098261 64.355404 6.604548
26.099261 58.936832 6.314086
26.100261 60.518215 6.385021
26.101261 54.891429 6.075868
26.102261 64.119124 6.529474
26.103261 69.948202 6.885859
26.104260 64.468648 6.659211
26.105260 71.246327 6.948670
26.106260 61.241696 6.423310
26.107260 74.833097 7.111308
26.108260 79.788396 7.382533
26.109260 61.744640 6.401466
26.110259 59.613292 6.358269
26.111259 59.668383 6.363240
26.112259 54.059097 6.068306
26.113259 55.174037 6.093710
26.114259 62.476849 6.545600
26.115259 71.413019 6.957202
26.116259 61.038020 6.407439
26.117258 69.829677 6.899977
26.118258 72.725685 7.089004
26.119258 68.457699 6.830527
26.120258 62.290649 6.448359
26.121258 55.907726 6.156206
26.122258 54.020858 5.956424
26.123257 64.986986 6.583192
26.124257 56.134640 6.160983
26.125257 57.247262 6.212640
26.126257 59.930232 6.385808
26.127257 63.496354 6.585796
26.128257 63.334723 6.572160
26.129257 62.800953 6.570251
26.130256 60.797104 6.405451
26.131256 72.129684 6.970739
26.132256 63.232572 6.590326
26.133256 58.868219 6.352091
26.134256 64.771314 6.654766
26.135256 65.097716 6.619091
26.136255 70.374543 6.851680
26.137255 72.443281 6.999995
26.138255 63.044788 6.454646
26.139255 58.177246 6.312642
26.140255 58.341301 6.303033
26.141255 65.434579 6.654554
26.142255 62.993686 6.545484
26.143254 70.706677 6.936144
26.144254 61.505121 6.478665
26.145254 68.187827 6.800757
26.146254 75.944012 7.138952
26.147254 66.776409 6.689872
26.148254 54.175376 5.972119
26.149253 59.679736 6.301859
26.150253 69.003806 6.867843
26.151253 61.609645 6.484120
26.152253 61.470196 6.473915
26.153253 59.813114 6.364387
26.154253 72.338167 7.007240
26.155253 70.973338 6.899145
26.156252 63.668429 6.598810
26.157252 64.093728 6.616217
26.158252 68.777153 6.887414
26.159252 81.115443 7.443102
26.160252 75.784956 7.205131
26.161252 64.197707 6.595985
26.162251 64.614540 6.625608
26.163251 63.276816 6.615407
26.164251 60.401702 6.374622
26.165251 69.906364 6.868112
26.166251 62.967812 6.481163
26.167251 71.258336 6.914770
26.168250 64.474531 6.646491
26.169250 76.478215 7.248177
26.170250 72.283895 7.019181
26.171250 58.251112 6.268513
26.172250 61.623455 6.429218
26.173250 68.970607 6.867580
26.174250 67.689626 6.789183
26.175249 63.835485 6.556807
26.176249 60.101133 6.306171
26.177249 58.907458 6.272164
26.178249 72.377549 7.064463
26.179249 62.136390 6.538235
26.180249 58.741038 6.335021
26.181248 65.019213 6.696094
26.182248 65.030369 6.618616
26.183248 60.046275 6.332606
26.184248 66.082731 6.691415
26.185248 63.942441 6.593385
26.186248 70.496494 6.953819
26.187248 68.223813 6.811731
26.188247 67.018651 6.737251
26.189247 81.037242 7.451093
26.190247 78.387502 7.324360
26.191247 70.840746 6.918127
26.192247 68.862295 6.839472
26.193247 58.856586 6.261890
26.194246 65.408410 6.688708
26.195246 68.965571 6.858823
26.196246 73.614382 7.080199
26.197246 66.846704 6.706778
26.198246 65.420886 6.595597
26.199246 70.260223 6.895369
26.200246 65.834561 6.696133
26.201245 63.330253 6.583211
26.202245 63.456048 6.614214
26.203245 64.773000 6.609802
26.204245 75.106785 7.153184
26.205245 75.895831 7.215734
26.206245 69.580863 6.903340
26.207244 64.252932 6.644729
26.208244 70.217459 6.894938
26.209244 71.833778 6.971919
26.210244 78.420258 7.247190
26.211244 72.586127 6.975307
26.212244 72.815886 7.030326
26.213244 69.684388 6.898719
