XYDATA
! Title:  11BM APS CeO2  
INTER 1.0 1.0 2 0.0010
TEMP 295.0
! Fullprof format INSTRM=10 (x, y, sigma)
! File no. =               4717
! No. steps =             34500
! Scan time =             JUN 01, 2014 01:51
! Sample name =           NIST SRM 674b (CeO2)
! Composition =           Cerium(IV) oxide 
! Sample Comment =        0.8 mm dia Kapton
! Temp (K) =              295.0
! 2theta step (deg) =     0.001
! Time per step (sec) =   0.1
! 100/Ring Current[0] =   0.982 
! Monitor I0 [0] =        92926.4 
! Monitor I1 [0] =        75877.3 
! Gonio._radius [mm] =    1000.0
! Calibration file =      11bmb_4699_2thcorr.calib
! 2Theta correction subtracted
! Calibrated wavelength = 0.413671
! Normalization factor  = 8.3538
!  
! 2theta, intensity, sigma(intensity)
32.624249 121.083641 10.451503
32.625249 118.004210 10.355199
32.626249 119.162099 10.378354
32.627248 112.335871 10.003371
32.628248 110.135156 9.920903
32.629248 119.141641 10.460800
32.630248 114.897699 10.221466
32.631248 117.324349 10.343244
32.632248 116.014578 10.291986
32.633248 115.395343 10.232673
32.634247 110.022806 9.877812
32.635247 124.632989 10.601756
32.636247 114.377680 10.188488
32.637247 109.889297 9.985530
32.638247 102.069547 9.596432
32.639247 109.147705 9.869953
32.640246 110.848277 9.984304
32.641246 113.280733 10.080166
32.642246 122.272890 10.494647
32.643246 97.861264 9.382234
32.644246 107.098546 9.847540
32.645246 93.185915 9.141169
32.646245 116.263491 10.300053
32.647245 102.723854 9.666383
32.648245 124.158796 10.560017
32.649245 104.298735 9.662451
32.650245 137.164663 11.231161
32.651245 108.690680 9.933599
32.652245 100.530459 9.505334
32.653244 114.889673 10.203693
32.654244 126.246355 10.688102
32.655244 130.834249 10.954312
32.656244 113.698992 10.144318
32.657244 101.367680 9.528808
32.658244 107.716529 9.854423
32.659243 110.743658 10.018752
32.660243 98.110599 9.450145
32.661243 89.140865 8.999111
32.662243 106.478606 9.843649
32.663243 120.953468 10.375377
32.664243 110.481862 9.941746
32.665243 96.120864 9.213517
32.666242 109.213478 9.882654
32.667242 122.721854 10.560988
32.668242 132.707601 10.999500
32.669242 116.635703 10.181236
32.670242 107.495267 9.670477
32.671242 123.339243 10.545160
32.672241 111.370496 10.016269
32.673241 108.325819 9.860825
32.674241 101.667258 9.471062
32.675241 114.022608 10.152627
32.676241 107.893790 9.853911
32.677241 101.799438 9.511127
32.678241 132.247289 10.984952
32.679240 118.870995 10.400862
32.680240 108.404807 9.906929
32.681240 108.999033 9.887761
32.682240 115.190175 10.148002
32.683240 126.659999 10.632094
32.684240 107.974931 9.861256
32.685239 129.845557 10.870473
32.686239 123.211152 10.642555
32.687239 130.146936 10.903476
32.688239 109.733534 9.904028
32.689239 113.527353 10.032229
32.690239 110.588927 9.914887
32.691239 119.741789 10.413970
32.692238 105.127012 9.777644
32.693238 108.638846 9.957826
32.694238 121.250366 10.575263
32.695238 120.277706 10.416801
32.696238 109.470042 9.917420
32.697238 118.900986 10.436514
32.698237 110.597501 10.007702
32.699237 119.877245 10.394155
32.700237 114.884893 10.296826
32.701237 115.862006 10.237958
32.702237 112.616831 10.173641
32.703237 105.750463 9.679736
32.704236 123.006072 10.534616
32.705236 129.648271 10.831697
32.706236 109.223563 9.905869
32.707236 120.248796 10.464536
32.708236 118.853176 10.364652
32.709236 113.251885 10.172033
32.710236 125.387760 10.567821
32.711235 98.452656 9.385955
32.712235 114.082894 10.164316
32.713235 118.391916 10.348238
32.714235 118.625692 10.431305
32.715235 101.676812 9.527501
32.716235 116.463522 10.230615
32.717234 116.972384 10.293385
32.718234 117.714880 10.317319
32.719234 119.155845 10.394038
32.720234 126.170127 10.715447
32.721234 127.071652 10.712743
32.722234 131.495380 10.996940
32.723234 131.137438 10.840953
32.724233 107.942737 9.859325
32.725233 112.378366 10.089763
32.726233 104.799357 9.713982
32.727233 122.189440 10.513022
32.728233 123.250805 10.568448
32.729233 114.961223 10.176358
32.730232 130.596922 10.847729
32.731232 113.850188 10.126535
32.732232 113.600013 10.138983
32.733232 110.749248 9.961539
32.734232 116.618977 10.246033
32.735232 125.832541 10.605200
32.736232 131.689591 10.798668
32.737231 116.073666 10.270036
32.738231 122.154942 10.561841
32.739231 124.826355 10.655850
32.740231 138.716611 11.229704
32.741231 118.709924 10.386215
32.742231 136.464753 11.064096
32.743230 129.841455 10.911034
32.744230 123.572610 10.654093
32.745230 122.231530 10.589589
32.746230 126.765547 10.765589
32.747230 133.203954 10.970659
32.748230 115.141907 10.130502
32.749230 115.504687 10.179027
32.750229 112.534124 10.035637
32.751229 118.766173 10.235359
32.752229 108.865899 9.855625
32.753229 110.610644 9.952692
32.754229 107.619133 9.728898
32.755229 91.566562 9.100093
32.756228 115.669709 10.231279
32.757228 117.351074 10.322981
32.758228 112.328822 9.976457
32.759228 110.402528 10.000283
32.760228 131.409183 10.797930
32.761228 127.194564 10.723399
32.762227 114.660235 10.144398
32.763227 109.341615 9.922890
32.764227 121.422601 10.530958
32.765227 117.960051 10.322326
32.766227 113.371549 10.126325
32.767227 129.993512 10.777227
32.768227 118.138206 10.242025
32.769226 115.321847 10.089165
32.770226 131.746962 10.956165
32.771226 119.294595 10.434979
32.772226 116.115005 10.159541
32.773226 106.320978 9.806742
32.774226 109.542870 10.050674
32.775225 133.544682 11.118457
32.776225 124.826833 10.611101
32.777225 114.795273 10.037221
32.778225 115.336604 10.258418
32.779225 120.705511 10.365953
32.780225 111.859581 10.077721
32.781225 107.867828 9.858612
32.782224 106.288702 9.778514
32.783224 115.120654 10.147875
32.784224 120.671812 10.455889
32.785224 119.555368 10.402634
32.786224 108.345022 9.961266
32.787224 109.022479 9.939950
32.788223 123.055476 10.543618
32.789223 130.927601 10.900773
32.790223 113.604773 10.067223
32.791223 125.589280 10.579291
32.792223 123.394084 10.576057
32.793223 133.862961 11.018669
32.794223 126.758765 10.781615
32.795222 107.129930 9.853016
32.796222 109.220539 9.917499
32.797222 113.033642 10.120503
32.798222 106.260999 9.778054
32.799222 102.239561 9.563403
32.800222 109.468108 9.804946
32.801221 109.233127 9.900725
32.802221 117.949166 10.419972
32.803221 113.252145 10.073243
32.804221 119.990140 10.350383
32.805221 133.559331 11.055133
32.806221 116.495207 10.255776
32.807221 117.398688 10.291255
32.808220 116.750981 10.280876
32.809220 123.636056 10.567370
32.810220 107.608836 9.879081
32.811220 120.023276 10.429763
32.812220 124.604409 10.561984
32.813220 108.748849 9.914445
32.814219 118.860005 10.207002
32.815219 122.707485 10.482272
32.816219 128.154691 10.719690
32.817219 122.470694 10.517860
32.818219 112.081236 10.034423
32.819219 113.647257 10.140186
32.820219 125.584774 10.626441
32.821218 128.252046 10.826673
32.822218 120.177941 10.388263
32.823218 117.298130 10.302265
32.824218 134.460940 11.066369
32.825218 130.603281 10.837726
32.826218 111.919259 10.170685
32.827217 125.611630 10.764638
32.828217 134.480637 11.108012
32.829217 123.801974 10.590757
32.830217 113.200364 10.072223
32.831217 110.015482 9.901354
32.832217 116.526980 10.134408
32.833216 121.113136 10.383832
32.834216 115.106491 10.137515
32.835216 120.768433 10.474657
32.836216 123.737428 10.548374
32.837216 110.187511 10.000123
32.838216 118.918864 10.354187
32.839216 128.766497 10.844716
32.840215 135.035380 11.076315
32.841215 117.695990 10.302258
32.842215 124.920556 10.658788
32.843215 138.329213 11.234695
32.844215 125.042582 10.672591
32.845215 138.978344 11.187588
32.846214 129.059585 10.831955
32.847214 126.796826 10.708750
32.848214 114.073073 10.077575
32.849214 107.639631 9.810587
32.850214 132.752500 10.989729
32.851214 122.167051 10.447587
32.852214 102.684088 9.577489
32.853213 112.634631 10.007863
32.854213 118.152140 10.305836
32.855213 118.892260 10.309247
32.856213 116.515109 10.254718
32.857213 113.473886 10.129768
32.858213 117.812504 10.206605
32.859212 123.951639 10.413315
32.860212 112.961572 10.066813
32.861212 111.504306 10.117198
32.862212 122.438596 10.577459
32.863212 136.321149 11.091148
32.864212 132.210914 10.940985
32.865212 129.869484 10.847733
32.866211 125.375568 10.670981
32.867211 137.469745 11.150158
32.868211 122.310817 10.582329
32.869211 118.264799 10.413866
32.870211 120.806025 10.447845
32.871211 120.106024 10.357710
32.872210 133.876255 10.906906
32.873210 123.278196 10.508516
32.874210 133.024166 10.858970
32.875210 129.189297 10.763888
32.876210 129.525226 10.781053
32.877210 130.469801 10.840443
32.878210 121.811417 10.434217
32.879209 116.423042 10.280788
32.880209 118.630470 10.332719
32.881209 134.736929 11.002761
32.882209 121.995834 10.483201
32.883209 130.137644 10.868156
32.884209 139.364702 11.137337
32.885208 120.104452 10.372917
32.886208 114.815287 10.184703
32.887208 120.761232 10.442895
32.888208 122.810994 10.486735
32.889208 114.217374 10.088792
32.890208 132.744898 10.836246
32.891207 115.876480 10.149914
32.892207 107.911415 9.790181
32.893207 106.066988 9.756099
32.894207 110.262975 9.999745
32.895207 120.805846 10.400950
32.896207 127.470078 10.635494
32.897207 125.287117 10.616797
32.898206 110.031508 10.000222
32.899206 124.220258 10.614297
32.900206 135.583104 11.068002
32.901206 133.366732 11.009767
32.902206 126.607339 10.779496
32.903206 116.277019 10.297810
32.904205 115.975649 10.225310
32.905205 110.495428 10.078293
32.906205 105.881930 9.778546
32.907205 128.771365 10.807411
32.908205 120.946335 10.488107
32.909205 114.228272 10.101310
32.910205 115.921353 10.154845
32.911204 104.627752 9.670559
32.912204 119.115737 10.345191
32.913204 120.638418 10.412553
32.914204 107.765731 9.812631
32.915204 115.670361 10.215762
32.916204 128.104615 10.804830
32.917203 122.442666 10.523759
32.918203 130.641708 10.850304
32.919203 125.051377 10.600472
32.920203 113.370742 10.146371
32.921203 114.162007 10.130144
32.922203 111.988598 10.045189
32.923203 110.327796 9.949460
32.924202 113.626578 10.044673
32.925202 120.319425 10.411930
32.926202 125.565334 10.610898
32.927202 128.806058 10.825697
32.928202 130.599756 10.901757
32.929202 127.440140 10.772606
32.930201 134.105245 11.043101
32.931201 126.892377 10.678161
32.932201 115.573162 10.158960
32.933201 126.969110 10.648489
32.934201 129.264066 10.864939
32.935201 123.159719 10.573253
32.936201 125.943597 10.662314
32.937200 132.208661 10.904906
32.938200 134.890377 11.039730
32.939200 118.481639 10.324768
32.940200 104.290264 9.709330
32.941200 122.784094 10.614985
32.942200 117.790282 10.323227
32.943199 135.695128 11.083416
32.944199 124.629293 10.581521
32.945199 126.667627 10.609723
32.946199 126.149165 10.651297
32.947199 143.440011 11.394274
32.948199 121.664216 10.444391
32.949198 123.264272 10.523865
32.950198 126.145206 10.641232
32.951198 128.767482 10.789684
32.952198 136.040631 11.013708
32.953198 125.493701 10.561211
32.954198 137.073441 11.109367
32.955198 134.508071 11.013656
32.956197 132.160693 10.965824
32.957197 129.279194 10.865664
32.958197 133.813133 11.028007
32.959197 134.441026 11.027711
32.960197 118.372995 10.302619
32.961197 121.994971 10.561881
32.962196 114.628134 10.190208
32.963196 115.858869 10.267106
32.964196 129.341263 10.766764
32.965196 110.384518 9.935144
32.966196 119.920698 10.408873
32.967196 125.065342 10.641972
32.968196 115.854724 10.284402
32.969195 134.254513 11.010752
32.970195 124.426007 10.557544
32.971195 116.084573 10.192037
32.972195 129.925843 10.828798
32.973195 133.762310 11.034099
32.974195 136.803095 11.096433
32.975194 132.177533 10.899683
32.976194 131.528758 10.894457
32.977194 131.573866 10.878938
32.978194 131.666583 10.956517
32.979194 116.793996 10.233088
32.980194 120.639768 10.341702
32.981194 121.811677 10.464844
32.982193 110.864062 9.971500
32.983193 121.857231 10.418223
32.984193 123.010813 10.548411
32.985193 139.000906 11.161993
32.986193 130.320172 10.813550
32.987193 136.699825 11.151538
32.988192 141.238886 11.298147
32.989192 142.475270 11.320249
32.990192 134.139278 11.057210
32.991192 133.534000 10.951918
32.992192 125.315690 10.549037
32.993192 111.638453 9.974266
32.994192 111.526568 10.014488
32.995191 126.534835 10.676908
32.996191 129.376892 10.796390
32.997191 116.260071 10.229446
32.998191 116.838817 10.242235
32.999191 124.335149 10.597215
33.000191 119.125777 10.324775
33.001190 119.538079 10.311369
33.002190 132.427759 10.979036
33.003190 137.089679 11.096763
33.004190 137.853440 11.034207
33.005190 128.876298 10.730166
33.006190 123.842240 10.555681
33.007189 127.061869 10.721844
33.008189 134.931071 11.165867
33.009189 128.072060 10.775775
33.010189 130.626209 10.815314
33.011189 128.140219 10.696210
33.012189 124.954275 10.576830
33.013189 131.786807 10.856714
33.014188 130.585178 10.860492
33.015188 138.436127 11.206597
33.016188 137.609614 11.151209
33.017188 127.905193 10.740890
33.018188 130.154522 10.878106
33.019188 135.814552 11.131294
33.020187 132.721700 10.999436
33.021187 128.775815 10.822801
33.022187 126.670280 10.697210
33.023187 128.753089 10.797880
33.024187 126.152305 10.652739
33.025187 124.596391 10.605946
33.026187 133.692125 10.986461
33.027186 133.880701 11.031876
33.028186 131.888539 10.890621
33.029186 128.183220 10.694195
33.030186 134.953718 11.030715
33.031186 130.186522 10.870251
33.032186 124.560129 10.652764
33.033185 116.375069 10.288561
33.034185 129.225456 10.859477
33.035185 133.328585 10.938976
33.036185 129.692268 10.789934
33.037185 114.264308 10.078494
33.038185 123.018138 10.566337
33.039185 125.296940 10.624239
33.040184 128.370691 10.714569
33.041184 115.924508 10.190069
33.042184 130.466912 10.848108
33.043184 129.142489 10.726575
33.044184 126.319557 10.638819
33.045184 141.244420 11.235403
33.046183 123.941634 10.499074
33.047183 124.847674 10.615155
33.048183 133.243167 10.982162
33.049183 131.613543 10.896286
33.050183 129.444348 10.811805
33.051183 117.544797 10.281343
33.052183 121.162034 10.428210
33.053182 143.097213 11.406559
33.054182 142.178866 11.306114
33.055182 134.057686 11.027625
33.056182 131.326094 10.855286
33.057182 141.937477 11.258629
33.058182 138.157869 11.153454
33.059181 134.443229 10.931210
33.060181 127.022726 10.683349
33.061181 140.998170 11.286950
33.062181 137.985272 11.180911
33.063181 143.677609 11.360412
33.064181 135.231484 10.991290
33.065180 137.663756 11.080486
33.066180 128.869961 10.724505
33.067180 134.923076 11.001856
33.068180 135.512437 11.072683
33.069180 134.494319 11.046421
33.070180 135.352153 11.043896
33.071180 134.599719 11.101227
33.072179 140.547694 11.197506
33.073179 137.583129 11.150884
33.074179 139.237026 11.192225
33.075179 120.103915 10.430368
33.076179 125.398774 10.644129
33.077179 132.352647 10.949958
33.078178 147.987349 11.586501
33.079178 135.144031 11.043103
33.080178 137.403804 11.151059
33.081178 129.295129 10.879152
33.082178 142.937760 11.441280
33.083178 147.412686 11.604358
33.084178 131.138971 10.873837
33.085177 136.407966 11.079699
33.086177 142.129308 11.311273
33.087177 140.163317 11.258047
33.088177 144.151198 11.393536
33.089177 148.532086 11.570927
33.090177 142.885110 11.292592
33.091176 155.324922 11.799971
33.092176 145.729397 11.470842
33.093176 144.641550 11.515612
33.094176 156.108175 11.933497
33.095176 142.076306 11.367285
33.096176 129.607553 10.837024
33.097176 136.050399 11.118569
33.098175 141.354501 11.300165
33.099175 141.246057 11.300857
33.100175 146.250567 11.599850
33.101175 144.866583 11.496790
33.102175 139.439826 11.177100
33.103175 139.755234 11.174757
33.104174 153.975232 11.795522
33.105174 154.403545 11.934415
33.106174 152.295894 11.785682
33.107174 140.332142 11.301452
33.108174 138.893057 11.209803
33.109174 139.310368 11.243104
33.110174 163.956770 12.140126
33.111173 148.849181 11.571834
33.112173 148.526413 11.454500
33.113173 136.193047 11.079635
33.114173 149.418509 11.620758
33.115173 135.045268 11.050396
33.116173 141.604852 11.273541
33.117172 138.579701 11.182826
33.118172 156.040877 11.815542
33.119172 159.632016 11.993832
33.120172 163.254385 12.097534
33.121172 159.940624 11.929045
33.122172 153.788342 11.696672
33.123172 142.560267 11.288060
33.124171 139.923074 11.218079
33.125171 142.910695 11.382169
33.126171 164.443492 12.242252
33.127171 164.156941 12.233728
33.128171 171.813308 12.514885
33.129171 162.679909 12.191603
33.130170 170.368629 12.491195
33.131170 185.012839 12.906382
33.132170 160.126745 12.038949
33.133170 178.153061 12.665158
33.134170 173.959119 12.597720
33.135170 158.670365 12.038866
33.136169 159.154093 12.062865
33.137169 160.852412 12.149593
33.138169 175.059258 12.578042
33.139169 165.482635 12.112053
33.140169 164.388760 12.154131
33.141169 189.737559 13.097982
33.142169 179.413706 12.786747
33.143168 175.337248 12.613545
33.144168 180.316564 12.793764
33.145168 174.946375 12.554041
33.146168 170.052417 12.403963
33.147168 171.703383 12.454032
33.148168 160.804259 12.153237
33.149167 181.957627 12.817180
33.150167 199.600724 13.393824
33.151167 178.623698 12.775352
33.152167 176.119908 12.633273
33.153167 196.648079 13.335449
33.154167 187.720840 13.054968
33.155167 193.768549 13.224064
33.156166 191.065119 13.145966
33.157166 175.733372 12.598932
33.158166 195.887039 13.259300
33.159166 207.918568 13.755273
33.160166 204.140983 13.616211
33.161166 203.633746 13.510141
33.162165 219.326919 14.093163
33.163165 223.395269 14.233672
33.164165 215.594040 13.976276
33.165165 209.117580 13.754689
33.166165 218.666009 14.030398
33.167165 214.168089 13.893215
33.168165 235.714643 14.625097
33.169164 234.866983 14.583754
33.170164 261.740633 15.415604
33.171164 255.344157 15.250120
33.172164 258.381388 15.343966
33.173164 241.214572 14.813768
33.174164 270.475005 15.616395
33.175163 295.630007 16.334650
33.176163 285.863098 16.141357
33.177163 270.282305 15.710327
33.178163 286.293227 16.077650
33.179163 300.956899 16.459562
33.180163 284.663951 16.051864
33.181163 293.058081 16.312140
33.182162 304.239538 16.580166
33.183162 301.161920 16.458979
33.184162 321.921801 17.027880
33.185162 362.299107 18.017705
33.186162 346.091239 17.606567
33.187162 347.689092 17.741356
33.188161 366.895576 18.168185
33.189161 400.508547 19.047188
33.190161 394.820900 18.957131
33.191161 396.485973 19.024367
33.192161 396.849969 19.021670
33.193161 406.937536 19.196440
33.194160 424.315652 19.560789
33.195160 432.588500 19.830108
33.196160 456.191614 20.372545
33.197160 491.196433 21.076240
33.198160 526.053322 21.829086
33.199160 537.193281 22.098148
33.200160 527.174061 21.831233
33.201159 552.317212 22.293819
33.202159 613.068158 23.494234
33.203159 641.580813 24.091147
33.204159 666.636154 24.623990
33.205159 674.738208 24.746464
33.206159 719.276140 25.460468
33.207158 740.184059 25.796963
33.208158 788.131123 26.676946
33.209158 849.374738 27.713668
33.210158 957.112008 29.498363
33.211158 1016.522854 30.402241
33.212158 1031.269739 30.676788
33.213158 1137.366395 32.093236
33.214157 1181.069271 32.704797
33.215157 1290.742705 34.197725
33.216157 1356.196155 35.041752
33.217157 1543.580970 37.340994
33.218157 1680.299647 38.982595
33.219157 1805.091130 40.422781
33.220156 1968.088851 42.181230
33.221156 2235.321226 44.962519
33.222156 2502.867663 47.589193
33.223156 2829.325168 50.652720
33.224156 3130.642884 53.082584
33.225156 3620.674311 57.169051
33.226156 4114.344263 61.075793
33.227155 4789.852070 65.872220
33.228155 5624.532746 71.227772
33.229155 6839.185277 78.641072
33.230155 7939.136840 84.803322
33.231155 9408.296067 92.273448
33.232155 11228.676682 100.862974
33.233154 13336.011110 110.005105
33.234154 15455.757992 118.341105
33.235154 17876.027420 127.252760
33.236154 20032.230203 134.779940
33.237154 22174.825229 141.936604
33.238154 23266.365674 145.353547
33.239154 23538.041683 146.144370
33.240153 23119.273159 144.788396
33.241153 21903.965702 140.928889
33.242153 19910.607159 134.381593
33.243153 17464.909941 125.850933
33.244153 15289.109462 117.725688
33.245153 13170.400429 109.340235
33.246152 11143.886743 100.542370
33.247152 9429.090976 92.501268
33.248152 7967.466827 84.939460
33.249152 6592.968530 77.247080
33.250152 5711.866499 71.864437
33.251152 4865.433483 66.375882
33.252151 4168.960820 61.407335
33.253151 3660.439799 57.510310
33.254151 3172.903175 53.552403
33.255151 2851.816466 50.787616
33.256151 2510.552750 47.637242
33.257151 2238.818639 45.007816
33.258151 2030.514548 42.813704
33.259150 1884.570887 41.318998
33.260150 1670.987788 38.971739
33.261150 1592.187784 37.982092
33.262150 1406.403390 35.682987
33.263150 1315.517646 34.473607
33.264150 1165.681820 32.543991
33.265149 1096.225173 31.515376
33.266149 1045.169698 30.787999
33.267149 985.426540 29.939481
33.268149 961.526319 29.560106
33.269149 849.356522 27.752284
33.270149 777.525744 26.628330
33.271149 744.694930 26.000270
33.272148 719.090716 25.521048
33.273148 717.989148 25.452517
33.274148 669.760759 24.582811
33.275148 635.348722 24.018824
33.276148 588.064763 23.103769
33.277148 592.960481 23.157089
33.278147 558.642806 22.464851
33.279147 548.991147 22.186448
33.280147 520.933449 21.754411
33.281147 516.492209 21.658660
33.282147 486.310116 20.918790
33.283147 473.306728 20.745027
33.284147 455.080834 20.225327
33.285146 429.231376 19.631902
33.286146 418.895703 19.451791
33.287146 414.250692 19.359292
33.288146 400.266245 19.071146
33.289146 374.392327 18.511014
33.290146 343.386508 17.577463
33.291145 312.719935 16.785185
33.292145 318.262303 16.911763
33.293145 323.915704 17.116805
33.294145 311.452160 16.809066
33.295145 321.126127 17.044036
33.296145 300.787762 16.480574
33.297145 303.766381 16.604779
33.298144 307.013274 16.666874
33.299144 294.719722 16.226672
33.300144 288.492698 16.184320
33.301144 288.613054 16.211326
33.302144 267.178560 15.564193
33.303144 253.444740 15.150232
33.304143 254.593702 15.147930
33.305143 273.931559 15.769609
33.306143 256.413082 15.230199
33.307143 279.121909 15.863412
33.308143 250.343939 15.018384
33.309143 221.816093 14.162775
33.310142 229.244445 14.399600
33.311142 223.724438 14.234522
33.312142 222.954986 14.156567
33.313142 208.482886 13.695549
33.314142 206.701553 13.744360
33.315142 198.422574 13.351064
33.316142 199.748717 13.475030
33.317141 222.945848 14.198226
33.318141 231.557089 14.509264
33.319141 205.059454 13.656107
33.320141 182.514425 12.831494
33.321141 185.936397 12.945365
33.322141 206.281486 13.670723
33.323140 223.372633 14.187390
33.324140 190.444492 13.163078
33.325140 186.813302 12.949561
33.326140 196.670954 13.431733
33.327140 208.973670 13.698460
33.328140 207.266398 13.693289
33.329140 199.835755 13.470194
33.330139 181.579393 12.760767
33.331139 182.511761 12.803911
33.332139 185.002553 12.871982
33.333139 177.090578 12.673953
33.334139 167.214213 12.285204
33.335139 176.145735 12.596044
33.336138 162.403428 12.072169
33.337138 154.859747 11.777063
33.338138 155.781289 11.921164
33.339138 153.912786 11.848231
33.340138 163.996684 12.080398
33.341138 188.571500 12.999402
33.342138 181.513216 12.839292
33.343137 169.582647 12.476445
33.344137 166.946746 12.390074
33.345137 162.981508 12.137984
33.346137 179.411639 12.771921
33.347137 167.230922 12.308831
33.348137 143.693177 11.401989
33.349136 163.132295 12.100100
33.350136 155.970690 11.887413
33.351136 158.522235 12.006596
33.352136 176.576008 12.585301
33.353136 165.710688 12.205711
33.354136 151.615044 11.689970
33.355136 159.765329 11.965640
33.356135 154.044959 11.823712
33.357135 156.723808 11.900789
33.358135 154.814789 11.845506
33.359135 150.203346 11.637889
33.360135 137.020813 11.218825
33.361135 157.672187 11.980452
33.362134 150.645816 11.734075
33.363134 146.452955 11.521180
33.364134 150.697165 11.675397
33.365134 135.529604 11.084620
33.366134 156.399084 11.876610
33.367134 164.746555 12.244575
33.368133 153.234023 11.836246
33.369133 149.526949 11.661527
33.370133 162.500695 12.183505
33.371133 168.639807 12.314637
33.372133 145.552829 11.453679
33.373133 151.481274 11.703061
33.374133 132.200660 10.964763
33.375132 152.326871 11.757051
33.376132 144.821264 11.350084
33.377132 161.282713 12.082605
33.378132 141.942128 11.266593
33.379132 163.854046 12.131882
33.380132 152.519695 11.878716
33.381131 147.004398 11.606881
33.382131 146.619558 11.620554
33.383131 136.893681 11.131719
33.384131 148.914299 11.591603
33.385131 142.845361 11.395079
33.386131 132.444198 10.911859
33.387131 158.623111 12.018728
33.388130 142.950437 11.435373
33.389130 157.306104 11.963007
33.390130 133.521346 10.916709
33.391130 128.138585 10.690892
33.392130 150.735403 11.649142
33.393130 143.206335 11.342505
33.394129 158.445819 12.032973
33.395129 128.396490 10.771048
33.396129 144.495722 11.382450
33.397129 137.739040 11.064866
33.398129 127.641520 10.697218
33.399129 128.398906 10.859794
33.400129 128.989820 10.863010
33.401128 135.747355 10.999515
33.402128 143.017469 11.354562
33.403128 144.336312 11.397681
33.404128 160.020795 12.034399
33.405128 149.478174 11.627848
33.406128 156.464554 11.814739
33.407127 141.295832 11.348825
33.408127 135.771392 11.087727
33.409127 143.631133 11.364850
33.410127 139.506871 11.240479
33.411127 134.238358 10.918602
33.412127 123.642747 10.505978
33.413127 120.226414 10.454746
33.414126 148.263275 11.564472
33.415126 148.692588 11.599742
33.416126 160.073546 12.060930
33.417126 148.533854 11.589489
33.418126 149.011149 11.563232
33.419126 129.375460 10.782800
33.420125 125.369610 10.742307
33.421125 134.339666 11.105200
33.422125 138.117008 11.209765
33.423125 145.134457 11.379387
33.424125 142.154570 11.390380
33.425125 152.496748 11.807942
33.426125 157.792963 11.969764
33.427124 142.599192 11.348946
33.428124 135.474741 11.132265
33.429124 131.621254 10.908792
33.430124 124.759810 10.606297
33.431124 138.741711 11.113538
33.432124 140.317531 11.256016
33.433123 124.654710 10.601564
33.434123 137.631009 11.194425
33.435123 126.185238 10.646535
33.436123 135.319767 11.035744
33.437123 144.592945 11.441196
33.438123 151.711873 11.702035
33.439122 135.944905 11.086930
33.440122 126.290032 10.704927
33.441122 128.244216 10.748061
33.442122 133.392811 10.933594
33.443122 149.841426 11.587792
33.444122 158.473968 11.956329
33.445122 135.710829 11.037344
33.446121 131.728011 10.896679
33.447121 129.188861 10.797196
33.448121 132.330947 10.928904
33.449121 130.205787 10.880799
33.450121 120.881109 10.458273
33.451121 119.807231 10.383443
33.452120 126.629191 10.704764
33.453120 132.833358 10.947977
33.454120 122.353473 10.492078
33.455120 131.739324 10.910244
33.456120 140.218614 11.293079
33.457120 139.843006 11.300985
33.458120 142.511741 11.371641
33.459119 125.441749 10.695295
33.460119 115.440079 10.214120
33.461119 144.337028 11.451097
33.462119 145.833342 11.495273
33.463119 134.574484 11.073601
33.464119 143.588354 11.389008
33.465118 134.855548 11.074393
33.466118 120.753830 10.379058
33.467118 131.947378 10.946844
33.468118 131.442209 11.023942
33.469118 120.052017 10.473737
33.470118 129.250718 10.860978
33.471118 134.193689 11.020447
33.472117 138.194883 11.215641
33.473117 132.264125 10.950391
33.474117 126.842427 10.689042
33.475117 116.576601 10.221275
33.476117 138.507610 11.195508
33.477117 147.399015 11.578821
33.478116 124.721180 10.681696
33.479116 113.801908 10.103302
33.480116 142.265769 11.269069
33.481116 150.545137 11.684807
33.482116 143.548489 11.406399
33.483116 117.419771 10.327481
33.484116 125.115615 10.589528
33.485115 140.498122 11.248358
33.486115 136.447197 11.244066
33.487115 131.786271 10.982103
33.488115 116.807767 10.310685
33.489115 143.082552 11.450532
33.490115 147.628065 11.583653
33.491114 122.952943 10.489450
33.492114 128.876410 10.783907
33.493114 114.696841 10.172375
33.494114 126.502585 10.733588
33.495114 115.084297 10.202431
33.496114 139.775953 11.232236
33.497113 142.159381 11.258281
33.498113 121.825649 10.385986
33.499113 132.004753 10.952421
33.500113 118.619212 10.392981
33.501113 128.262853 10.747987
33.502113 131.773938 10.907023
33.503113 125.689325 10.622723
33.504112 131.177943 10.843105
33.505112 142.378556 11.341860
33.506112 132.080026 10.961950
33.507112 134.030555 10.998025
33.508112 140.279440 11.338458
33.509112 138.313526 11.180190
33.510111 126.981191 10.753267
33.511111 128.017794 10.801784
33.512111 123.100078 10.470460
33.513111 115.077854 10.140157
33.514111 111.926997 10.028073
33.515111 134.305708 11.031503
33.516111 126.157305 10.697277
33.517110 131.584904 10.949865
33.518110 124.875588 10.594124
33.519110 130.082667 10.874071
33.520110 112.393036 10.162131
33.521110 126.630493 10.809049
33.522110 118.878009 10.371935
33.523109 127.055943 10.761312
33.524109 119.217149 10.338936
33.525109 126.381118 10.712767
33.526109 140.810008 11.321345
