XYDATA
! Title: 11BM APS Cr2O3 SRM 674b
INTER 1.0 1.0 2 0.0010
TEMP 295.0
! Fullprof format INSTRM=10 (x, y, sigma)
! File no. =               4716
! No. steps =             34500
! Scan time =             JUN 01, 2014 00:52
! Sample name =     	   NIST SRM 674b (Cr2O3)
! Composition =            Chromium(III) oxide
! Sample Comment =         0.8 mm dia Kapton
! Temp (K) =              295.0
! 2theta step (deg) =     0.001
! Time per step (sec) =   0.1
! 100/Ring Current[0] =   0.984 
! Monitor I0 [0] =        92666.8 
! Monitor I1 [0] =        75642.1 
! Gonio._radius [mm] =    1000.0
! Calibration file =      11bmb_4699_2thcorr.calib
! 2Theta correction subtracted
! Normalization factor  = 8.3664
! Calibrated wavelength = 0.413671
!  
! 2theta, intensity, sigma(intensity)
26.248238 82.392904 7.455423
26.249238 82.948716 7.473920
26.250238 81.864274 7.488500
26.251238 80.838348 7.398091
26.252237 74.490213 7.122637
26.253237 74.420941 7.101176
26.254237 77.382580 7.253920
26.255237 81.975198 7.549536
26.256237 78.139939 7.344610
26.257237 76.054441 7.190123
26.258237 76.431552 7.256550
26.259236 82.784629 7.533942
26.260236 83.696555 7.570190
26.261236 80.187350 7.392698
26.262236 84.167787 7.566304
26.263236 74.130225 7.089503
26.264236 90.619317 7.865682
26.265235 93.337568 8.013432
26.266235 85.216688 7.633355
26.267235 83.359103 7.533283
26.268235 85.559642 7.641009
26.269235 87.307221 7.687460
26.270235 81.603177 7.451136
26.271235 75.668316 7.172332
26.272234 77.762254 7.166187
26.273234 73.028157 7.018526
26.274234 71.674518 7.003875
26.275234 81.588283 7.436754
26.276234 79.704138 7.348876
26.277234 77.894064 7.239482
26.278233 80.405808 7.380650
26.279233 88.383844 7.728836
26.280233 85.204101 7.608022
26.281233 89.031552 7.815384
26.282233 75.002560 7.131928
26.283233 70.767579 6.931285
26.284233 81.174456 7.384224
26.285232 89.068999 7.810137
26.286232 83.851594 7.580518
26.287232 76.471281 7.230614
26.288232 83.616127 7.503054
26.289232 92.277593 7.923497
26.290232 89.444384 7.812309
26.291231 87.136491 7.694070
26.292231 83.944120 7.589260
26.293231 87.759344 7.732045
26.294231 89.160203 7.768940
26.295231 93.891178 8.002908
26.296231 87.117559 7.718435
26.297230 82.930157 7.496527
26.298230 90.756006 7.863422
26.299230 97.086511 8.122453
26.300230 100.131123 8.256775
26.301230 84.241417 7.598377
26.302230 90.825637 7.869794
26.303230 90.580009 7.840921
26.304229 94.644806 8.020377
26.305229 90.499646 7.826412
26.306229 99.689281 8.235374
26.307229 91.972522 7.909393
26.308229 100.437835 8.256030
26.309229 87.783996 7.698116
26.310228 103.788908 8.391155
26.311228 97.172659 8.108541
26.312228 93.804306 7.993595
26.313228 96.589018 8.051297
26.314228 101.869823 8.314963
26.315228 107.053631 8.560490
26.316228 104.930795 8.468068
26.317227 105.130856 8.406207
26.318227 108.102554 8.527069
26.319227 111.382338 8.683158
26.320227 118.451378 8.986132
26.321227 126.497121 9.298794
26.322227 116.663514 8.918190
26.323226 117.304504 8.903596
26.324226 133.894048 9.499751
26.325226 133.911436 9.529044
26.326226 123.035804 9.109003
26.327226 131.902703 9.458718
26.328226 145.124616 9.932500
26.329226 155.130967 10.240467
26.330225 161.044664 10.514266
26.331225 174.017182 10.929758
26.332225 178.715068 11.069810
26.333225 186.744827 11.290246
26.334225 209.733794 11.948689
26.335225 216.663948 12.119451
26.336224 230.251700 12.505491
26.337224 261.378994 13.357818
26.338224 251.213609 13.115711
26.339224 300.785317 14.321798
26.340224 292.635956 14.106008
26.341224 288.059958 14.054962
26.342224 304.424525 14.434170
26.343223 320.083410 14.781696
26.344223 317.657468 14.726877
26.345223 301.327399 14.374539
26.346223 309.106104 14.502487
26.347223 294.338874 14.130060
26.348223 260.495404 13.345127
26.349222 255.530170 13.189601
26.350222 237.316259 12.755630
26.351222 209.950669 11.991003
26.352222 202.413225 11.767999
26.353222 200.877442 11.747951
26.354222 202.801142 11.768648
26.355221 185.771667 11.246803
26.356221 190.489904 11.422953
26.357221 157.900165 10.383359
26.358221 138.427629 9.708027
26.359221 134.349419 9.513161
26.360221 130.829217 9.444650
26.361221 126.305879 9.310022
26.362220 122.853980 9.105803
26.363220 127.287174 9.295402
26.364220 123.588824 9.107678
26.365220 102.090148 8.316379
26.366220 113.403002 8.807843
26.367220 118.006068 8.985717
26.368219 105.740398 8.455061
26.369219 102.007732 8.302295
26.370219 105.263689 8.430978
26.371219 117.519017 8.876073
26.372219 100.229227 8.220715
26.373219 99.946460 8.225439
26.374219 88.050538 7.769772
26.375218 99.313453 8.219010
26.376218 107.579973 8.574370
26.377218 101.459667 8.317442
26.378218 97.074739 8.088715
26.379218 97.849940 8.147933
26.380218 100.023032 8.295913
26.381217 94.724119 8.061213
26.382217 91.889427 7.923180
26.383217 91.537607 7.890683
26.384217 84.663996 7.601730
26.385217 87.682630 7.699345
26.386217 91.850524 7.910985
26.387217 87.125612 7.712894
26.388216 84.612873 7.561375
26.389216 86.462905 7.655733
26.390216 88.549464 7.749230
26.391216 84.734503 7.633755
26.392216 82.369830 7.566008
26.393216 96.073499 8.115784
26.394215 87.821540 7.646656
26.395215 84.422158 7.594775
26.396215 78.580641 7.294967
26.397215 94.246965 7.976124
26.398215 86.775759 7.700095
26.399215 78.201214 7.265491
26.400215 85.353062 7.694864
26.401214 89.457398 7.837801
26.402214 89.009848 7.800085
26.403214 86.116245 7.685810
26.404214 86.705345 7.641442
26.405214 86.346281 7.653728
26.406214 83.307050 7.544212
26.407213 94.668797 8.071294
26.408213 95.584443 8.049501
26.409213 92.120008 7.960195
26.410213 86.079960 7.646626
26.411213 85.229752 7.650898
26.412213 81.020991 7.413867
26.413212 91.254366 7.896291
26.414212 82.934177 7.433099
26.415212 91.067246 7.793210
26.416212 83.259193 7.481753
26.417212 77.966807 7.275827
26.418212 74.888140 7.147774
26.419212 86.534092 7.658943
26.420211 81.128474 7.431391
26.421211 77.706336 7.265237
26.422211 83.937933 7.609990
26.423211 76.126789 7.182830
26.424211 77.378000 7.223799
26.425211 68.655864 6.792321
26.426210 71.395529 6.925749
26.427210 84.094761 7.544318
26.428210 88.822291 7.759151
26.429210 78.645085 7.322632
26.430210 71.940269 7.014842
26.431210 74.819188 7.180349
26.432210 81.764494 7.470796
26.433209 87.850410 7.784134
26.434209 83.149418 7.518005
26.435209 86.146025 7.642800
26.436209 88.183889 7.744387
26.437209 90.057265 7.831834
26.438209 80.506917 7.447082
26.439208 79.639945 7.340753
26.440208 80.891972 7.426060
26.441208 83.745006 7.578471
26.442208 76.865934 7.259697
26.443208 79.972893 7.392562
26.444208 87.141538 7.680387
26.445208 85.130320 7.601737
26.446207 84.856468 7.595082
26.447207 72.730436 7.010317
26.448207 86.606806 7.636742
26.449207 95.843438 8.081100
26.450207 77.383008 7.198193
26.451207 72.112627 6.979691
26.452206 80.609917 7.375621
26.453206 80.378549 7.323771
26.454206 93.198538 7.974999
26.455206 87.416445 7.718274
26.456206 72.031741 6.997995
26.457206 81.208532 7.372690
26.458206 82.244071 7.434910
26.459205 79.106188 7.348139
26.460205 76.245204 7.266427
26.461205 88.614023 7.834930
26.462205 77.723195 7.302194
26.463205 74.029597 7.117991
26.464205 85.315383 7.617347
26.465204 77.250074 7.244432
26.466204 77.652882 7.259609
26.467204 86.531611 7.693161
26.468204 84.809299 7.513966
26.469204 81.572146 7.457897
26.470204 78.834269 7.325169
26.471203 80.381642 7.397898
26.472203 77.885505 7.236527
26.473203 77.629280 7.278873
26.474203 79.774560 7.383974
26.475203 82.267797 7.477735
26.476203 83.079292 7.531442
26.477203 81.644162 7.399101
26.478202 86.419050 7.602302
26.479202 94.708031 8.006873
26.480202 78.994575 7.327248
26.481202 86.918169 7.645382
26.482202 84.674858 7.637515
26.483202 85.019769 7.592857
26.484201 80.679290 7.421202
26.485201 83.778006 7.548208
26.486201 77.883969 7.268868
26.487201 86.166374 7.673596
26.488201 90.250295 7.822901
26.489201 87.543575 7.739177
26.490201 94.829126 8.011094
26.491200 92.692941 7.896988
26.492200 84.433751 7.620631
26.493200 86.047774 7.690547
26.494200 83.798950 7.572487
26.495200 84.989123 7.636453
26.496200 86.669928 7.610016
26.497199 86.889736 7.704025
26.498199 92.181693 7.907723
26.499199 85.397869 7.672090
26.500199 81.561117 7.413754
26.501199 92.417973 7.896455
26.502199 76.221182 7.206373
26.503199 83.879329 7.575858
26.504198 90.973254 7.926099
26.505198 85.574482 7.624615
26.506198 89.238053 7.811034
26.507198 88.557639 7.817836
26.508198 74.097914 7.159258
26.509198 81.640545 7.419988
26.510197 90.618318 7.889574
26.511197 83.505626 7.596352
26.512197 76.544848 7.214652
26.513197 70.010943 6.888388
26.514197 90.212505 7.876092
26.515197 82.023493 7.474908
26.516197 86.434744 7.725942
26.517196 86.874130 7.659700
26.518196 93.948339 8.023013
26.519196 81.555248 7.441540
26.520196 84.213145 7.581208
26.521196 82.926731 7.518166
26.522196 91.212819 7.808443
26.523195 92.523483 7.880747
26.524195 80.388829 7.348183
26.525195 69.778348 6.890214
26.526195 82.886565 7.536398
26.527195 98.307086 8.209508
26.528195 84.416377 7.555284
26.529195 84.987075 7.580962
26.530194 73.826924 7.115100
26.531194 91.457002 7.921445
26.532194 101.915658 8.270651
26.533194 83.760680 7.569219
26.534194 82.934044 7.544799
26.535194 79.367991 7.366520
26.536193 87.492849 7.707626
26.537193 100.392518 8.287076
26.538193 92.971221 7.960824
26.539193 91.384955 7.901310
26.540193 89.815985 7.850743
26.541193 92.119587 7.905445
26.542192 82.924093 7.550611
26.543192 84.485701 7.605050
26.544192 103.642571 8.397815
26.545192 108.005236 8.663203
26.546192 92.109619 7.961798
26.547192 91.845400 7.918047
26.548192 91.576547 7.915813
26.549191 87.411810 7.705364
26.550191 102.655382 8.431496
26.551191 103.666961 8.415626
26.552191 96.066792 8.064892
26.553191 94.456375 7.988141
26.554191 91.821060 7.881590
26.555190 92.137526 7.875747
26.556190 95.793626 8.086654
26.557190 95.781504 8.142894
26.558190 87.465723 7.754910
26.559190 82.863118 7.509589
26.560190 98.783838 8.174871
26.561190 100.596100 8.229076
26.562189 90.988503 7.848988
26.563189 90.294405 7.850476
26.564189 88.171256 7.766046
26.565189 86.990936 7.689100
26.566189 97.277555 8.158430
26.567189 104.093036 8.409821
26.568188 116.392510 8.873009
26.569188 100.943186 8.291152
26.570188 96.706081 8.084537
26.571188 94.989343 7.979733
26.572188 84.323640 7.555507
26.573188 100.745593 8.331951
26.574188 89.072069 7.806060
26.575187 92.093473 7.901077
26.576187 105.224364 8.483663
26.577187 101.230086 8.298906
26.578187 106.574833 8.590687
26.579187 99.765753 8.239276
26.580187 100.761970 8.292087
26.581186 101.058239 8.341187
26.582186 109.046521 8.608594
26.583186 106.816783 8.544462
26.584186 105.826869 8.463537
26.585186 106.115308 8.497405
26.586186 107.103565 8.551554
26.587186 105.790426 8.504442
26.588185 95.111491 8.063368
26.589185 100.696300 8.322132
26.590185 97.383275 8.165235
26.591185 101.921017 8.395867
26.592185 99.924790 8.263681
26.593185 103.197315 8.414586
26.594184 106.389767 8.530268
26.595184 95.791458 8.137878
26.596184 98.715688 8.189803
26.597184 118.587234 8.984139
26.598184 104.437528 8.428914
26.599184 101.756171 8.347610
26.600183 110.066484 8.718850
26.601183 98.935281 8.230572
26.602183 117.703655 8.952947
26.603183 120.446351 9.064973
26.604183 118.018962 8.982939
26.605183 107.007773 8.529907
26.606183 107.750920 8.597626
26.607182 105.569246 8.474327
26.608182 110.756632 8.715088
26.609182 134.208789 9.596292
26.610182 115.804163 8.833458
26.611182 121.288443 9.081198
26.612182 114.180543 8.824063
26.613181 116.119626 8.872160
26.614181 123.878506 9.151041
26.615181 129.627609 9.402533
26.616181 132.799145 9.547112
26.617181 146.265558 10.074550
26.618181 127.504280 9.368357
26.619181 122.926399 9.155734
26.620180 136.846311 9.654862
26.621180 139.292785 9.769083
26.622180 144.598662 9.982338
26.623180 143.184248 9.898752
26.624180 121.302834 9.045876
26.625180 147.200139 10.054407
26.626179 148.823337 10.087999
26.627179 143.058105 9.900977
26.628179 136.147404 9.662656
26.629179 144.008203 9.912225
26.630179 159.190555 10.445180
26.631179 149.016482 10.100320
26.632179 142.197574 9.851613
26.633178 168.531565 10.760580
26.634178 168.018776 10.742290
26.635178 180.641220 11.084880
26.636178 176.413177 10.978881
26.637178 173.184658 10.901177
26.638178 182.100313 11.146156
26.639177 199.059418 11.668246
26.640177 206.190108 11.911154
26.641177 200.656234 11.742997
26.642177 204.765756 11.836352
26.643177 203.466999 11.814128
26.644177 212.176168 12.023755
26.645177 218.535460 12.199579
26.646176 207.445483 11.900151
26.647176 233.535066 12.639848
26.648176 230.108867 12.588784
26.649176 239.444303 12.807758
26.650176 235.469303 12.695045
26.651176 256.075089 13.233575
26.652175 257.610776 13.254045
26.653175 281.931085 13.869386
26.654175 278.320590 13.745592
26.655175 293.129069 14.165315
26.656175 285.440287 13.957485
26.657175 314.996403 14.639499
26.658174 338.224569 15.245935
26.659174 351.785371 15.550896
26.660174 351.032352 15.480880
26.661174 370.043107 15.945859
26.662174 421.906198 17.030968
26.663174 424.862280 17.041619
26.664174 458.301114 17.762808
26.665173 499.230990 18.524543
26.666173 502.483369 18.540182
26.667173 542.708069 19.224597
26.668173 571.696665 19.733037
26.669173 598.510366 20.277672
26.670173 620.567015 20.629952
26.671172 677.961402 21.508510
26.672172 743.820149 22.604736
26.673172 813.353005 23.597531
26.674172 851.093894 24.159299
26.675172 903.982702 24.899539
26.676172 1011.420563 26.332205
26.677172 1096.613126 27.416000
26.678171 1179.571545 28.425546
26.679171 1278.458078 29.586818
26.680171 1432.342023 31.282501
26.681171 1521.042777 32.252865
26.682171 1677.591876 33.901535
26.683171 1831.828636 35.428327
26.684170 2009.670918 37.127032
26.685170 2232.412144 39.139400
26.686170 2527.920889 41.618324
26.687170 2754.334510 43.480482
26.688170 3023.002114 45.568430
26.689170 3331.511718 47.793832
26.690170 3529.042021 49.200066
26.691169 3931.707765 51.968575
26.692169 4014.886115 52.508359
26.693169 4318.319858 54.449034
26.694169 4443.842051 55.187670
26.695169 4591.331555 56.098497
26.696169 4576.975555 55.997651
26.697168 4598.102576 56.220857
26.698168 4303.350266 54.321220
26.699168 4066.913011 52.818296
26.700168 3927.003804 51.941802
26.701168 3674.046532 50.221060
26.702168 3397.767925 48.290938
26.703168 3129.124468 46.378582
26.704167 2889.773058 44.528724
26.705167 2597.073822 42.263081
26.706167 2395.544273 40.546536
26.707167 2129.002384 38.191491
26.708167 1964.232095 36.692975
26.709167 1832.408213 35.480749
26.710166 1613.323877 33.272057
26.711166 1456.062676 31.561773
26.712166 1365.564348 30.631872
26.713166 1278.355341 29.598258
26.714166 1147.560051 28.022008
26.715166 1044.242209 26.762337
26.716165 969.948270 25.799628
26.717165 899.662993 24.820899
26.718165 845.308556 24.039757
26.719165 775.644528 23.101550
26.720165 709.663442 22.044076
26.721165 664.543646 21.276485
26.722165 619.465401 20.568315
26.723164 609.902229 20.497399
26.724164 528.544387 19.046187
26.725164 519.097758 18.826943
26.726164 465.483045 17.830733
26.727164 460.188841 17.777044
26.728164 420.119943 16.973655
26.729163 427.846887 17.155586
26.730163 408.973149 16.756158
26.731163 376.358069 16.059293
26.732163 385.255846 16.243571
26.733163 362.687303 15.761787
26.734163 336.082616 15.164829
26.735163 306.939588 14.472223
26.736162 306.525984 14.509252
26.737162 300.938598 14.329582
26.738162 285.034649 13.931090
26.739162 274.874226 13.769672
26.740162 273.964873 13.735540
26.741162 261.983773 13.366000
26.742161 249.147370 13.036722
26.743161 227.650610 12.439066
26.744161 233.711112 12.647268
26.745161 237.482416 12.757382
26.746161 236.244872 12.734091
26.747161 235.389291 12.693793
26.748161 230.626395 12.505660
26.749160 212.643066 12.035698
26.750160 192.940869 11.501236
26.751160 194.563361 11.547417
26.752160 185.048900 11.224636
26.753160 180.326857 11.083953
26.754160 171.840238 10.853050
26.755159 168.278946 10.693701
26.756159 174.179642 10.918377
26.757159 167.075822 10.683716
26.758159 172.069619 10.863764
26.759159 167.942184 10.756706
26.760159 165.132463 10.659232
26.761159 160.691478 10.485633
26.762158 146.203097 9.980515
26.763158 146.389281 9.965439
26.764158 160.021352 10.453314
26.765158 158.608370 10.400491
26.766158 153.414710 10.213054
26.767158 156.960455 10.351921
26.768157 150.170793 10.137087
26.769157 138.168929 9.714734
26.770157 151.477499 10.135888
26.771157 142.017226 9.759332
26.772157 135.061613 9.571178
26.773157 139.448235 9.760741
26.774156 131.048055 9.449599
26.775156 126.811075 9.276174
26.776156 125.705019 9.210947
26.777156 121.366230 9.081519
26.778156 124.203775 9.215278
26.779156 121.698259 9.111491
26.780156 133.083336 9.556406
26.781155 135.638438 9.654696
26.782155 131.098882 9.488921
26.783155 123.198603 9.149974
26.784155 125.876106 9.292884
26.785155 116.938997 8.941416
26.786155 120.604641 9.002616
26.787154 119.584050 8.987420
26.788154 117.355426 8.929779
26.789154 109.853795 8.663357
26.790154 116.101440 8.926679
26.791154 117.156131 8.991316
26.792154 116.479791 8.940188
26.793154 120.318177 9.055318
26.794153 108.110679 8.571938
26.795153 114.430568 8.750178
26.796153 113.692022 8.771074
26.797153 107.317823 8.557097
26.798153 117.204753 8.912672
26.799153 107.939376 8.551828
26.800152 115.376446 8.860138
26.801152 112.349623 8.738662
26.802152 107.953904 8.539393
26.803152 99.429453 8.194229
26.804152 94.237084 7.978753
26.805152 107.424804 8.541492
26.806152 107.112697 8.485203
26.807151 94.678676 7.987099
26.808151 92.787222 7.963356
26.809151 101.589375 8.336224
26.810151 96.527332 8.069019
26.811151 98.598171 8.176662
26.812151 109.038894 8.650811
26.813150 113.983574 8.795871
26.814150 112.896383 8.749392
26.815150 107.366044 8.580955
26.816150 104.004271 8.389709
26.817150 116.683204 8.908050
26.818150 109.555579 8.665463
26.819150 103.581681 8.414134
26.820149 111.353855 8.714220
26.821149 100.245090 8.230071
26.822149 100.072957 8.274301
26.823149 92.881981 7.936740
26.824149 108.461615 8.614343
26.825149 110.625942 8.694436
26.826148 112.221672 8.735421
26.827148 102.536376 8.336084
26.828148 99.703778 8.197118
26.829148 103.266101 8.355389
26.830148 99.623047 8.217193
26.831148 109.612211 8.601626
26.832148 111.208079 8.678671
26.833147 108.990222 8.638837
26.834147 117.076912 8.946963
26.835147 119.699735 9.059768
26.836147 124.091273 9.219650
26.837147 122.295455 9.214061
26.838147 104.533216 8.503640
26.839146 112.827795 8.801617
26.840146 122.021796 9.157766
26.841146 108.817111 8.666399
26.842146 118.574926 9.068203
26.843146 126.971761 9.314646
26.844146 131.807360 9.489143
26.845145 126.142615 9.189591
26.846145 105.103217 8.382248
26.847145 109.793356 8.683977
26.848145 109.705466 8.651381
26.849145 121.834312 9.122217
26.850145 123.887612 9.203488
26.851145 119.861170 9.016195
26.852144 128.714084 9.366356
26.853144 127.613558 9.363188
26.854144 132.134477 9.483418
26.855144 118.508388 8.977759
26.856144 110.123847 8.684721
26.857144 124.685306 9.215854
26.858143 135.091002 9.625678
26.859143 134.640437 9.570013
26.860143 132.981270 9.442690
26.861143 133.382075 9.525317
26.862143 133.287954 9.534092
26.863143 141.014256 9.802335
26.864143 145.913371 9.974171
26.865142 131.904326 9.504196
26.866142 133.056587 9.540105
26.867142 146.598668 9.958101
26.868142 143.995989 9.860433
26.869142 162.744377 10.532295
26.870142 140.889676 9.760866
26.871141 139.103001 9.728934
26.872141 138.996678 9.681385
26.873141 143.999769 9.925097
26.874141 141.043535 9.836444
26.875141 146.750444 10.059501
26.876141 168.712596 10.661881
26.877141 167.849793 10.688908
26.878140 158.117464 10.385302
26.879140 168.109251 10.673876
26.880140 169.778539 10.806512
26.881140 171.963612 10.857128
26.882140 186.863120 11.296663
26.883140 206.978003 11.888014
26.884139 198.001151 11.644378
26.885139 194.898250 11.506461
26.886139 209.846327 11.924371
26.887139 222.847100 12.318989
26.888139 232.702009 12.625780
26.889139 226.926161 12.471505
26.890139 242.818893 12.945450
26.891138 256.878335 13.250365
26.892138 251.315236 13.082388
26.893138 267.243515 13.521950
26.894138 288.829394 14.009720
26.895138 304.693396 14.444270
26.896138 311.542452 14.635529
26.897137 326.575899 14.958631
26.898137 354.861852 15.624750
26.899137 377.586868 16.111866
26.900137 384.861955 16.243352
26.901137 411.906218 16.765478
26.902137 433.945040 17.235280
26.903136 441.950094 17.365062
26.904136 490.661099 18.282628
26.905136 555.650686 19.527931
26.906136 593.251009 20.175281
26.907136 618.280505 20.545061
26.908136 669.012463 21.378662
26.909136 735.010302 22.455351
26.910135 804.642956 23.514891
26.911135 829.790825 23.871181
26.912135 905.874415 24.917838
26.913135 1031.608280 26.554758
26.914135 1153.106544 28.143928
26.915135 1242.125853 29.148226
26.916134 1341.787727 30.317980
26.917134 1474.672548 31.754466
26.918134 1655.483067 33.690436
26.919134 1729.328873 34.424135
26.920134 1847.389655 35.583048
26.921134 2019.006008 37.229842
26.922134 2125.246682 38.170362
26.923133 2175.251590 38.606955
26.924133 2291.530159 39.644032
26.925133 2280.904264 39.566543
26.926133 2279.721122 39.524953
26.927133 2282.706799 39.572543
26.928133 2200.871996 38.834010
26.929132 2103.456313 37.932194
26.930132 2036.015505 37.353195
26.931132 1889.657227 36.040693
26.932132 1770.440956 34.901884
26.933132 1665.881423 33.875483
26.934132 1513.185886 32.243169
26.935132 1352.136388 30.436284
26.936131 1261.313045 29.420765
26.937131 1151.709191 28.073313
26.938131 1050.789596 26.772879
26.939131 991.847288 26.049485
26.940131 927.809151 25.192347
26.941131 857.855366 24.273674
26.942130 756.550416 22.765270
26.943130 712.455462 22.071662
26.944130 622.106160 20.650637
26.945130 595.446163 20.234925
26.946130 521.266786 18.863443
26.947130 517.113699 18.797948
26.948130 488.502804 18.291387
26.949129 460.239552 17.797495
26.950129 427.084743 17.065016
26.951129 401.658541 16.602428
26.952129 374.823075 15.919638
26.953129 342.832192 15.321206
26.954129 352.056725 15.607448
26.955128 327.578701 14.944978
26.956128 320.432823 14.877651
26.957128 311.762911 14.618725
26.958128 293.160970 14.171182
26.959128 264.187935 13.431335
26.960128 252.346693 13.112793
26.961127 257.877951 13.255771
26.962127 242.333901 12.867428
26.963127 255.084121 13.190503
26.964127 230.435883 12.589890
26.965127 204.329370 11.816033
26.966127 225.685457 12.376769
26.967127 207.036482 11.865422
26.968126 192.947590 11.508795
26.969126 194.307541 11.537725
26.970126 198.319831 11.631979
26.971126 203.771349 11.804510
26.972126 187.405027 11.333253
26.973126 177.040990 10.967774
26.974125 178.590946 11.015610
26.975125 173.169368 10.889920
26.976125 186.354246 11.291414
26.977125 179.426334 11.082467
26.978125 170.482570 10.836274
26.979125 165.992030 10.655554
26.980125 171.470556 10.877631
26.981124 174.498295 10.895251
26.982124 181.178799 11.084221
26.983124 165.960514 10.620715
26.984124 164.039931 10.580744
26.985124 155.402899 10.330479
26.986124 144.587071 9.934189
26.987123 154.223103 10.285161
26.988123 157.726226 10.340910
26.989123 149.944872 10.129488
26.990123 165.774242 10.691784
26.991123 159.229454 10.435148
26.992123 164.414578 10.612124
26.993123 167.303652 10.745439
26.994122 156.758766 10.406072
26.995122 156.427037 10.345959
26.996122 180.201994 11.099236
26.997122 180.028643 11.076965
26.998122 175.184697 10.943215
26.999122 169.691318 10.748364
27.000121 170.707305 10.796123
27.001121 172.096504 10.885925
27.002121 180.908215 11.102259
27.003121 174.627319 10.871576
27.004121 192.819649 11.464925
27.005121 188.469997 11.328489
27.006121 199.370855 11.633907
27.007120 201.412844 11.724318
27.008120 206.809163 11.873379
27.009120 224.925553 12.448680
27.010120 231.611135 12.595586
27.011120 231.074479 12.555833
27.012120 252.342695 13.187014
27.013119 272.898972 13.675260
27.014119 289.684848 14.082596
27.015119 309.047570 14.557570
27.016119 315.070116 14.721931
27.017119 344.420396 15.346725
27.018119 328.523959 15.021019
27.019118 337.866212 15.227676
27.020118 383.443759 16.190320
27.021118 429.278586 17.196003
27.022118 456.334502 17.647493
27.023118 485.405101 18.270393
27.024118 525.588600 18.992220
27.025118 572.213169 19.805268
27.026117 608.245124 20.431516
27.027117 649.641221 21.091960
27.028117 688.261781 21.679444
27.029117 781.676476 23.202137
27.030117 798.967667 23.329289
27.031117 830.746490 23.844113
27.032116 905.483226 24.920902
27.033116 941.864552 25.369940
27.034116 947.228995 25.498440
27.035116 962.339120 25.689103
27.036116 1019.186294 26.461352
27.037116 978.043608 25.948919
27.038116 971.844454 25.815300
27.039115 919.963631 25.131382
27.040115 840.888707 24.002248
27.041115 858.863226 24.326568
27.042115 806.147083 23.540744
27.043115 720.298081 22.142618
27.044115 712.628348 22.058089
27.045114 645.382418 21.010951
27.046114 604.519876 20.319256
27.047114 542.117587 19.242177
27.048114 480.401175 18.166510
27.049114 474.978898 18.061904
27.050114 441.743622 17.414639
27.051114 410.723275 16.715080
27.052113 392.580823 16.416181
27.053113 358.785093 15.745870
27.054113 346.652893 15.363775
27.055113 334.564336 15.095398
27.056113 309.320995 14.561536
27.057113 291.021470 14.151972
27.058112 287.034194 14.008299
27.059112 257.331727 13.270529
27.060112 217.987347 12.192425
27.061112 216.607644 12.090277
27.062112 205.295483 11.853871
27.063112 189.448576 11.396820
27.064112 194.439842 11.578695
27.065111 184.337507 11.227851
27.066111 192.378360 11.448461
27.067111 184.525208 11.205393
27.068111 161.405489 10.480322
27.069111 167.112807 10.657477
27.070111 165.525035 10.642836
27.071110 165.400588 10.658313
27.072110 146.945625 9.988661
27.073110 154.211942 10.217950
27.074110 160.023318 10.464810
27.075110 158.034503 10.440038
27.076110 152.072507 10.191018
27.077109 148.951505 10.122324
27.078109 144.892327 9.967245
27.079109 133.416032 9.486910
27.080109 137.916732 9.662502
27.081109 135.355974 9.584135
27.082109 114.900842 8.810414
27.083109 127.080360 9.285231
27.084108 123.407657 9.123905
27.085108 124.725620 9.213019
27.086108 102.637099 8.344163
27.087108 107.214857 8.523849
27.088108 122.603391 9.147962
27.089108 118.597856 8.997347
27.090107 116.887640 8.960419
27.091107 118.064951 9.016834
27.092107 118.669929 8.982549
27.093107 125.918243 9.264074
27.094107 115.443691 8.898151
27.095107 108.940123 8.618331
27.096107 111.774948 8.780802
27.097106 112.131346 8.734198
27.098106 113.701874 8.787173
27.099106 113.742737 8.720202
27.100106 104.836542 8.424664
27.101106 109.320056 8.598254
27.102106 116.909078 8.933257
27.103105 106.398924 8.529373
27.104105 104.523309 8.447636
27.105105 103.146713 8.372616
27.106105 111.864238 8.646597
27.107105 94.943540 7.966460
27.108105 103.326484 8.402559
27.109105 91.778511 7.906484
27.110104 102.698227 8.405505
27.111104 102.647353 8.352631
27.112104 95.706683 8.063917
27.113104 96.982555 8.092785
27.114104 104.936308 8.446887
27.115104 100.948414 8.279606
27.116103 104.553418 8.423688
27.117103 98.790798 8.212946
27.118103 96.368635 8.111203
27.119103 102.212067 8.395029
27.120103 102.392666 8.349905
27.121103 90.310951 7.848220
27.122103 97.341937 8.161581
27.123102 95.987694 8.112401
27.124102 91.227184 7.869303
27.125102 89.580334 7.801991
27.126102 94.182317 8.029170
27.127102 95.983134 8.074102
27.128102 87.212754 7.680624
27.129101 89.480783 7.819457
27.130101 93.018256 7.987605
27.131101 81.937375 7.496260
27.132101 85.989494 7.602500
27.133101 88.273904 7.694064
27.134101 90.750784 7.865299
27.135101 89.691956 7.809802
27.136100 104.654243 8.442808
27.137100 88.179352 7.754777
27.138100 94.993195 8.012304
27.139100 88.646333 7.769047
27.140100 79.062184 7.331853
27.141100 98.772619 8.231550
27.142099 94.262302 7.961558
27.143099 91.594090 7.876508
27.144099 93.946032 7.966680
27.145099 92.302648 7.915802
27.146099 88.159188 7.751018
27.147099 86.617768 7.649117
27.148098 80.287348 7.349027
27.149098 90.565077 7.830821
